Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
21376.574448001,26.125,26.5,29.125,59.9,3.808,3.8048,3.7840000000000003,0.84,0.0,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.020637072118528797,0.01699140338333332,0.010854683724279092,171.6138,171.6138,171.6138,3.7176456965261355,3.7621183653224346,3.772460911921323
21377.58892814,26.125,26.5,29.125,58.4,3.8063999999999996,3.8048,3.7840000000000003,0.84,-0.0025,0.0,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.020742962012150805,0.019018963379697256,0.010882186520608956,171.6138,171.6138,171.6138,3.8502094535303746,3.624649251243085,3.7729809750347187
21378.59893901,26.1875,26.5,29.125,58.9,3.808,3.8032,3.7840000000000003,0.84,-0.005,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.02076427785978682,0.019023116892869774,0.01090850808950585,171.6138,171.6138,171.6138,3.8277722719134584,3.7998941710880465,3.7734436814160564
21379.608941269,26.1875,26.5,29.125,58.4,3.8063999999999996,3.8048,3.7824,0.84,-0.005,0.0,0.005,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.020764108711057896,0.0190457180831478,0.010933901384101281,171.6138,171.6138,171.6138,3.8107348762579165,3.7890066926461006,3.77380789764078
21380.618948378,26.1875,26.5,29.125,60.3,3.808,3.8063999999999996,3.7840000000000003,0.84,0.0025,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.02077146249015515,0.019092118862937223,0.010955519851389192,171.6138,171.6138,171.6138,3.7977497752154887,3.78074906030046,3.773734618553813
21381.628961246,26.1875,26.5625,29.125,59.9,3.8063999999999996,3.8063999999999996,3.7824,0.84,-0.0025,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.022144474570028765,0.019159598260325178,0.010980555792192271,171.6138,171.6138,171.6138,3.669323997251236,3.7742204612196457,3.7739826980477935
21382.638962669,26.1875,26.5,29.125,58.9,3.8096,3.8048,3.7807999999999997,0.84,-0.0025,-0.005,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.022147623441278647,0.020978353213477127,0.011005064076465789,171.6138,171.6138,171.6138,3.8154296411517974,3.6441778313143707,3.774212658059655
21383.648975997,26.1875,26.5625,29.125,59.4,3.808,3.808,3.7840000000000003,0.84,0.0025,0.0,-0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.02215001907245678,0.02097877240654869,0.011026053234510554,171.6138,171.6138,171.6138,3.8017278288761975,3.8032813427624337,3.774037898572765
21384.658984603,26.25,26.375,29.125,59.4,3.8096,3.8063999999999996,3.7824,0.84,-0.0025,0.0,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.023464649532700055,0.0209924019650605,0.011047506924434888,171.6138,171.6138,171.6138,3.676241691050132,3.7918896629333996,3.7738726770157647
21385.668993874,26.1875,26.5,29.1875,58.9,3.808,3.8048,3.7840000000000003,0.84,-0.0075,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024256857849781918,0.02248086643364444,0.011069321611686393,171.6138,171.6138,171.6138,3.707498832136248,3.664695790106664,3.7737562367664212
21386.681531583,26.1875,26.5,29.1875,59.9,3.8063999999999996,3.8063999999999996,3.7840000000000003,0.84,-0.0025,-0.0025,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024320656857427375,0.023400929350208495,0.011094667825106694,171.6138,171.6138,171.6138,3.837184695213489,3.698977665087762,3.7739963352729404
21387.698767928,26.1875,26.5625,29.1875,58.9,3.808,3.8048,3.7807999999999997,0.84,0.0,0.0,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.0243302037950041,0.023455246442723555,0.01111638349047251,171.6138,171.6138,171.6138,3.8187016180518127,3.832654721267303,3.773855053188899
21388.714824052,26.1875,26.5,29.1875,60.3,3.808,3.8063999999999996,3.7807999999999997,0.84,-0.0025,-0.005,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024330627626933696,0.02346122681175522,0.012436533062918682,171.6138,171.6138,171.6138,3.80482484101676,3.8152176423312825,3.9128161013172225
21389.725028394,26.1875,26.5,29.1875,59.9,3.8063999999999996,3.8048,3.7840000000000003,0.84,-0.0025,-0.0025,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024344164463062878,0.023462660413530723,0.012763605042464323,171.6138,171.6138,171.6138,3.7937853216580844,3.8011542574209964,3.7270867956179856
21390.74788037,26.1875,26.5,29.1875,60.3,3.808,3.8063999999999996,3.7824,0.84,-0.0075,0.0,-0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024381154803576402,0.024801884486605755,0.01297151442064207,171.6138,171.6138,171.6138,3.7859500118259843,3.6777190104307707,3.738673982990557
21391.772492601,26.1875,26.5625,29.1875,60.8,3.8063999999999996,3.8063999999999996,3.7807999999999997,0.84,-0.005,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024437989941823585,0.02561450839821896,0.013128764365298785,171.6138,171.6138,171.6138,3.7798512928515797,3.708407380415632,3.747631223935904
21392.786177172,26.1875,26.5,29.1875,60.3,3.8063999999999996,3.808,3.7840000000000003,0.84,-0.005,-0.005,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.024519070155729315,0.025687283915177165,0.01323707382056049,171.6138,171.6138,171.6138,3.775564998036679,3.834748528638672,3.7540644526656757
21393.806273504,26.25,26.5625,29.1875,59.9,3.808,3.8032,3.7824,0.84,0.0,-0.005,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.02632024791018529,0.026480972717784077,0.013332800184612026,171.6138,171.6138,171.6138,3.659783449775639,3.710789640159382,3.7596912663958086
21394.831325713,26.1875,26.5,29.1875,60.3,3.8063999999999996,3.8032,3.7840000000000003,0.84,0.0,-0.0025,0.0075,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.026322169760514734,0.02655289767761027,0.01340204875174564,171.6138,171.6138,171.6138,3.8026958692446855,3.835237811599994,3.763748431433379
21395.859543042,26.25,26.5,29.1875,60.3,3.808,3.8048,3.7824,0.84,-0.0075,0.0,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.027590484479184878,0.026562860112886215,0.013453612056038433,171.6138,171.6138,171.6138,3.686250512693416,3.8182959916430286,3.766359582261481
21396.886716688,26.1875,26.5625,29.1875,60.3,3.8096,3.8063999999999996,3.7840000000000003,0.84,-0.005,0.0,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.028375455463819352,0.02656269393670963,0.013496914490373723,171.6138,171.6138,171.6138,3.715837856309545,3.804379207994595,3.768252876743875
21397.902365897,26.1875,26.5625,29.1875,60.3,3.808,3.8063999999999996,3.7824,0.84,-0.0075,0.0,0.005,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.028446255590308656,0.027806154135686767,0.013538156842739523,171.6138,171.6138,171.6138,3.8358004106334866,3.6872802270914202,3.770006957406735
21398.942366455,26.1875,26.5,29.25,61.8,3.808,3.8063999999999996,3.7807999999999997,0.84,0.0,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.02845744564746403,0.02857024082558214,0.013570723935850366,171.6138,171.6138,171.6138,3.8191923220368738,3.7156832385225504,3.7710241745252646
21399.959757714,26.125,26.5625,29.1875,61.8,3.808,3.8048,3.7840000000000003,0.84,-0.0025,0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.028457675244443485,0.028648587384614423,0.014939197418254635,171.6138,171.6138,171.6138,3.8065966062543097,3.8345095166131893,3.9003526035785034
21400.97586542,26.1875,26.5,29.25,62.3,3.808,3.8063999999999996,3.7807999999999997,0.84,0.0,0.0,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.029666659887112038,0.029410392976387326,0.015283763842116146,171.6138,171.6138,171.6138,3.6941893043525598,3.7178744980672165,3.7301530007744166
21401.996131281,26.25,26.5625,29.25,60.8,3.808,3.8048,3.7824,0.84,0.0,-0.0025,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.029679984107435702,0.029486898820915774,0.015512761110295285,171.6138,171.6138,171.6138,3.819204051278153,3.835015599206732,3.742355031908042
21403.00824868,26.125,26.5,29.25,61.8,3.8063999999999996,3.808,3.7840000000000003,0.84,-0.005,-0.005,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.03066303863984326,0.03021142926974599,0.0156702598921438,171.6138,171.6138,171.6138,3.7076741115615093,3.7195066070755995,3.7512039512566604
21404.02620786,26.1875,26.5,29.25,61.3,3.808,3.808,3.7840000000000003,0.84,0.0,-0.0025,-0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.03069681927167771,0.03068139008336111,0.015777148198770484,171.6138,171.6138,171.6138,3.8256403693407846,3.7389013116859737,3.7573518362580245
21405.04532898,26.1875,26.5625,29.25,61.3,3.8048,3.8048,3.7840000000000003,0.84,-0.0075,-0.005,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.030699405182386622,0.030851018159941467,0.01585700346238727,171.6138,171.6138,171.6138,3.811277600074003,3.845511888084033,3.761733393918292
21406.065396783,26.1875,26.5625,29.25,62.3,3.8063999999999996,3.8048,3.7824,0.84,0.0,-0.0025,0.005,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.030703754618186103,0.03144137299355737,0.015918913830404047,171.6138,171.6138,171.6138,3.8009964761985633,3.7312344267331388,3.7649912522867983
21407.077296271,26.25,26.5625,29.3125,61.3,3.8063999999999996,3.8063999999999996,3.7824,0.84,0.0025,0.0,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.030722270628318983,0.031817713388112595,0.015972944160859637,171.6138,171.6138,171.6138,3.7929811549314607,3.7470757590816044,3.7677484052665235
21408.089839368,26.25,26.5625,29.25,61.8,3.8063999999999996,3.8063999999999996,3.7824,0.84,-0.005,-0.005,0.0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,200,200,200,0.03215435486432003,0.03208198225436163,0.01602144269572491,171.6138,171.6138,171.6138,3.6876823233322513,3.7598323102387052,3.7701935167859304
