Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
22597.022472397,29.8125,30.4375,32.75,65.2,4.128,4.144,4.089600000000001,0.84,-44.7575,-44.5225,-45.2775,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29214912402582716,0.2946378773576693,0.2874177421752773,171.6138,171.6138,171.6138,4.081901510200667,4.0930447232270355,4.051297708986254
22598.041937402,29.8125,30.4375,32.75,65.2,4.1296,4.144,4.089600000000001,0.84,-44.7525,-44.5175,-45.2675,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29242732076088457,0.29491601641899323,0.28769555987666134,171.6138,171.6138,171.6138,4.082373141010834,4.093273437452022,4.0514525915447726
22599.051941177,29.8125,30.4375,32.8125,65.2,4.128,4.142399999999999,4.0912,0.84,-44.7625,-44.5275,-45.2775,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29270349732383727,0.2951925200103629,0.28797168009258645,171.6138,171.6138,171.6138,4.082476233960451,4.093520175638533,4.05163807910665
22600.061948185,29.8125,30.375,32.8125,65.2,4.1328000000000005,4.1456,4.089600000000001,0.84,-44.7575,-44.52,-45.2725,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29297969817801695,0.29546906260141387,0.2882474408608301,171.6138,171.6138,171.6138,4.082561460760249,4.093713217557533,4.051464668370903
22601.071957888,29.8125,30.4375,32.75,64.7,4.1296,4.144,4.089600000000001,0.84,-44.7625,-44.5275,-45.2775,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29325611266745805,0.29574538131251393,0.28852339147341055,171.6138,171.6138,171.6138,4.082621007397466,4.093556322683717,4.051341126533734
22602.081959009,29.8125,30.5,32.75,65.2,4.1312,4.1456,4.0912,0.84,-44.7475,-44.5225,-45.275,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29353243965535497,0.29602220013352465,0.2887997108927919,171.6138,171.6138,171.6138,4.082668463775261,4.093727539910553,4.051545824296216
22603.091967973,29.8125,30.4375,32.8125,64.7,4.1312,4.144,4.0912,0.84,-44.75,-44.5275,-45.2775,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.2938092181238444,0.2962989716527418,0.28907637142723125,171.6138,171.6138,171.6138,4.0830311161230215,4.093880589652044,4.052019697984216
22604.101974521,29.8125,30.4375,32.8125,64.2,4.1296,4.1456,4.0928,0.84,-44.76,-44.515,-45.275,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29408609633433413,0.29657586615901627,0.28935339672830684,171.6138,171.6138,171.6138,4.083279254896713,4.093988331775405,4.052683930546586
22605.111982895,29.8125,30.4375,32.875,64.2,4.1312,4.147200000000001,4.0928,0.84,-44.7575,-44.525,-45.2775,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.29436288061331994,0.29685281477506864,0.289629886440869,171.6138,171.6138,171.6138,4.083485853125935,4.094076048972792,4.052891177920442
22606.121989112,29.8125,30.375,32.75,64.7,4.1328000000000005,4.1456,4.0928,0.84,-44.7525,-44.52,-45.2675,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.2946397093816452,0.297129862018965,0.2899064005761334,171.6138,171.6138,171.6138,4.083649089882027,4.094142044304459,4.053042345083542
