parsed_time,actual_time,delta_time,soc0_parsed,volt0_parsed,cap0_parsed,est_cap0_actual,est_soc0_actual,est_volt0_actual,soc1_parsed,volt1_parsed,cap1_parsed,est_cap1_actual,est_soc1_actual,est_volt1_actual,soc2_parsed,volt2_parsed,cap2_parsed,est_cap2_actual,est_soc2_actual,est_volt2_actual
21824.0,21823.831352741,0.16864725900086341,0.0145983919501304,3.90677809715271,171.61380004882812,171.6138,0.0124121861581516,3.900949688780936,0.0148092377930879,3.9213414192199703,171.61380004882812,171.6138,0.012584508831424,3.914838292389258,0.0143118249252438,3.88467025756836,171.61380004882812,171.6138,0.0121729176344241,3.879183308368896
21824.0,21823.831352741,0.16864725900086341,0.0150385200977325,3.907841205596924,171.61380004882812,171.6138,0.0124121861581516,3.900949688780936,0.0152624044567346,3.9229931831359854,171.61380004882812,171.6138,0.012584508831424,3.914838292389258,0.0147425197064876,3.885721445083618,171.61380004882812,171.6138,0.0121729176344241,3.879183308368896
21824.0,21823.831352741,0.16864725900086341,0.0154866678640246,3.9093539714813232,171.61380004882812,171.6138,0.0124121861581516,3.900949688780936,0.0157122705131769,3.9240975379943848,171.61380004882812,171.6138,0.012584508831424,3.914838292389258,0.0151708079501986,3.886346101760864,171.61380004882812,171.6138,0.0121729176344241,3.879183308368896
21824.0,21823.831352741,0.16864725900086341,0.0159258842468261,3.9101946353912354,171.61380004882812,171.6138,0.0124121861581516,3.900949688780936,0.0161612890660762,3.925138235092163,171.61380004882812,171.6138,0.012584508831424,3.914838292389258,0.0156058361753821,3.887605905532837,171.61380004882812,171.6138,0.0121729176344241,3.879183308368896
21840.0,21839.998979333,0.0010206670012848917,0.0163762457668781,3.911835670471192,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0166139733046293,3.926390647888184,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0160402096807956,3.888773202896118,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0168251655995845,3.913321495056152,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0170661360025405,3.9275481700897217,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0164776798337698,3.890112400054932,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0172694213688373,3.9143154621124263,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0175180695950984,3.928582191467285,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0169140752404928,3.891327142715454,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.017720790579915,3.915818929672241,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0179697219282388,3.929553747177124,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0173533596098423,3.892710685729981,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21808.0,21807.645035484,0.35496451599829015,0.0023635292891412,3.667779445648194,171.61380004882812,171.6138,0.0056986101789551,3.84734747423762,0.0023996997624635,3.674614191055298,171.61380004882812,171.6138,0.005780235248279,3.859778327602063,0.0023073942866176,3.656543493270874,171.61380004882812,171.6138,0.0055883909311539,3.82866226221239
21808.0,21807.645035484,0.35496451599829015,0.0028984923847019,3.7137396335601807,171.61380004882812,171.6138,0.0056986101789551,3.84734747423762,0.0029427555855363,3.721959114074707,171.61380004882812,171.6138,0.005780235248279,3.859778327602063,0.0028330003842711,3.700682640075684,171.61380004882812,171.6138,0.0055883909311539,3.82866226221239
21840.0,21839.998979333,0.0010206670012848917,0.0181707721203565,3.9171719551086426,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0184323191642761,3.931354761123657,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0177876818925142,3.893646240234375,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0186196248978376,3.918368577957153,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0188890546560287,3.932668924331665,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0182179044932127,3.894198656082153,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0190675985068082,3.919449806213379,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0193410273641347,3.933518886566162,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0186598841100931,3.895665168762207,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0195149052888155,3.920433282852173,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0197967756539583,3.934610366821289,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0190962236374616,3.896716594696045,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0199654418975114,3.9216582775115967,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0202559288591146,3.935828924179077,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.01953568123281,3.8979415893554688,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0204120390117168,3.922091484069824,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0207160245627164,3.936239957809448,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0199697352945804,3.898773670196533,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0208605676889419,3.92214035987854,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0211768858134746,3.936686754226685,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0204125847667455,3.899716377258301,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0213186107575893,3.922904491424561,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.021646499633789,3.937742233276367,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0208476521074771,3.899674892425537,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0217732582241296,3.923316717147827,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.022116145119071,3.938675165176392,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0212934613227844,3.900280237197876,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0222315452992916,3.9240810871124263,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0225800704210996,3.9392714500427246,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0217380747199058,3.900948286056519,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0226853247731924,3.924510955810547,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0230442564934492,3.9398255348205566,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0221824441105127,3.901576280593872,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21840.0,21839.998979333,0.0010206670012848917,0.0231436993926763,3.925239086151123,171.61380004882812,171.6138,0.0195149045882338,3.9204331907323846,0.0235085841268301,3.940377712249756,171.61380004882812,171.6138,0.0197967763095594,3.934610438859164,0.0226307157427072,3.902483940124512,171.61380004882812,171.6138,0.0190962233859757,3.896716580827383
21856.0,21856.168853506,0.1688535059984133,0.0236017238348722,3.9259400367736816,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.023977305740118,3.941224813461304,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0230781622231006,3.903311967849731,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0240634549409151,3.926905393600464,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0244452003389596,3.9420206546783447,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0235246997326612,3.904064893722534,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0245197899639606,3.927487373352051,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0249167345464229,3.943050622940064,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0239705499261617,3.9047584533691406,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0249802954494953,3.9283313751220703,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0253869090229272,3.943994522094727,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0244114343076944,3.905117511749268,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0254460778087377,3.9293484687805176,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0258580241352319,3.9447500705718994,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0248632282018661,3.90602445602417,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0258998405188322,3.929742813110352,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.026326548308134,3.945542573928833,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0253119319677352,3.9069321155548096,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0263626463711261,3.930717706680298,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0267942678183317,3.946272373199463,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0257547628134489,3.907462596893311,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.026820944622159,3.931286334991455,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0272628851234912,3.94688868522644,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0262078735977411,3.908500194549561,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21808.0,21807.645035484,0.35496451599829015,0.0034089626278728,3.750684976577759,171.61380004882812,171.6138,0.0056986101789551,3.84734747423762,0.0034588777925819,3.7597286701202393,171.61380004882812,171.6138,0.005780235248279,3.859778327602063,0.0033349792938679,3.736156225204468,171.61380004882812,171.6138,0.0055883909311539,3.82866226221239
21808.0,21807.645035484,0.35496451599829015,0.0038989055901765,3.780272483825684,171.61380004882812,171.6138,0.0056986101789551,3.84734747423762,0.0039539551362395,3.789950609207153,171.61380004882812,171.6138,0.005780235248279,3.859778327602063,0.003813762916252,3.76400637626648,171.61380004882812,171.6138,0.0055883909311539,3.82866226221239
21856.0,21856.168853506,0.1688535059984133,0.0272776838392019,3.9318697452545166,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0277341827750206,3.94783878326416,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0266533382236957,3.909202337265015,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0277426969259977,3.933039426803589,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0281992107629776,3.9484262466430655,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0270976293832063,3.9098496437072754,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0282008871436119,3.933797836303711,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0286682974547147,3.9492733478546143,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.027545653283596,3.9107649326324463,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0286625418812036,3.9347856044769287,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0291405450552701,3.950370311737061,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0279920753091573,3.911590814590454,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0291224084794521,3.935683012008667,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0296107083559036,3.951361894607544,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0284369383007287,3.9123613834381104,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0295807383954525,3.936488628387451,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0300791952759027,3.952232837677002,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0288759395480155,3.912757635116577,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0300470944494009,3.937809467315674,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0305474568158388,3.952662944793701,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0293193273246288,3.9134633541107178,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21856.0,21856.168853506,0.1688535059984133,0.0305071733891963,3.938365936279297,171.61380004882812,171.6138,0.0268209437712596,3.931286328605625,0.0310162249952554,3.952959537506104,171.61380004882812,171.6138,0.0272628851921073,3.946888656322419,0.0297618061304092,3.914126873016357,171.61380004882812,171.6138,0.026207874079666,3.9085002019223247
21872.0,21872.339808173,0.33980817300107446,0.0309669803828001,3.9387173652648926,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0314848087728023,3.953299999237061,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0302076693624258,3.91503381729126,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0314266495406627,3.9390852451324463,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0319533832371234,3.953653335571289,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.030653228983283,3.915417909622192,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0318860858678817,3.9394702911376953,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0324170105159282,3.9537317752838135,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0310983844101429,3.915813207626343,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0323452688753604,3.939857244491577,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0328908823430538,3.954465627670288,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0315480045974254,3.916505813598633,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0328137949109077,3.940843105316162,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0333584882318973,3.954871654510498,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0319962613284587,3.917151689529419,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0332703329622745,3.941141366958618,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0338306315243244,3.9555563926696777,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0324384607374668,3.917438507080078,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0337317623198032,3.941723585128784,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0343063697218894,3.956487655639648,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0328855141997337,3.918019771575928,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0341875702142715,3.941981554031372,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0347754620015621,3.957022190093994,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0333267264068126,3.918283462524414,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0346438102424144,3.942238092422485,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0352443158626556,3.957476377487183,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0337682850658893,3.918541669845581,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0351091437041759,3.9431474208831783,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0357116162776947,3.9579741954803462,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0342189148068428,3.919459581375122,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0355735942721366,3.9439427852630615,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0361846350133419,3.958683729171753,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0346636623144149,3.919945478439331,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0360360257327556,3.944653034210205,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.036655705422163,3.9593722820281982,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0351071953773498,3.920409440994263,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21808.0,21807.645035484,0.35496451599829015,0.0043698665685951,3.8036084175109854,171.61380004882812,171.6138,0.0056986101789551,3.84734747423762,0.0044314679689705,3.81408166885376,171.61380004882812,171.6138,0.005780235248279,3.859778327602063,0.0042747929692268,3.785959720611572,171.61380004882812,171.6138,0.0055883909311539,3.82866226221239
21808.0,21807.645035484,0.35496451599829015,0.0048255431465804,3.8220043182373047,171.61380004882812,171.6138,0.0056986101789551,3.84734747423762,0.0048950132913887,3.833410024642944,171.61380004882812,171.6138,0.005780235248279,3.859778327602063,0.0047215027734637,3.803302049636841,171.61380004882812,171.6138,0.0055883909311539,3.82866226221239
21872.0,21872.339808173,0.33980817300107446,0.0364858545362949,3.944728136062622,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0371244847774505,3.9600090980529785,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0355488955974578,3.920889377593994,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0369360111653804,3.944861888885498,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0375917106866836,3.960620403289795,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0359948091208934,3.9216344356536874,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.0373966097831726,3.945634365081787,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0380577482283115,3.961176872253418,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0364387705922126,3.922322034835816,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21872.0,21872.339808173,0.33980817300107446,0.037860233336687,3.9466590881347656,171.61380004882812,171.6138,0.0341875686887915,3.9419816451267775,0.0385277569293975,3.961984395980835,171.61380004882812,171.6138,0.0347754629769863,3.9570220838773102,0.0368862450122833,3.9232337474823,171.61380004882812,171.6138,0.0333267270022786,3.918283447903095
21888.0,21888.504435616,0.5044356159996823,0.0383159294724464,3.947266578674317,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0389956161379814,3.962734699249268,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0373260825872421,3.923744201660156,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0387702770531177,3.947811126708984,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0394566245377063,3.96309757232666,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0377595648169517,3.923916816711426,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.039218246936798,3.9480271339416495,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0399221256375312,3.963759422302246,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0382034964859485,3.9247076511383057,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0396765358746051,3.948845624923706,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0403865501284599,3.964241743087769,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0386451445519924,3.9254496097564697,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0401376523077487,3.949911832809448,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0408508442342281,3.9644739627838135,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0390848591923713,3.92610502243042,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0405917577445507,3.9502358436584473,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0413199663162231,3.965038537979126,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0395229011774063,3.926687717437744,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0410402230918407,3.950207233428955,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.041787777096033,3.9655511379241934,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0399646684527397,3.927526473999024,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0414892472326755,3.950246810913086,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0422542616724967,3.966040372848511,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0403993502259254,3.9278154373168954,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0419438406825065,3.950648069381714,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0427197068929672,3.966485261917114,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0408288650214672,3.927640676498413,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
21888.0,21888.504435616,0.5044356159996823,0.0423974432051181,3.951046943664551,171.61380004882812,171.6138,0.0414892481858333,3.950246737644513,0.0431841574609279,3.9669015407562256,171.61380004882812,171.6138,0.0422542607704446,3.966040417305475,0.0412646979093551,3.9278664588928223,171.61380004882812,171.6138,0.0403993515048807,3.9278153790036296
