Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2,heater_on?
4752.991014966,25.5,25.875,27.0625,51.6,3.3456,3.0063999999999997,3.4288000000000003,0.84,0.0,0.0,-0.0025,0,0,0,0,0,0,120,120,120,120,120,120,9,9,9,200,200,200,0,0,0,171.6138,171.6138,171.6138,0,0,0,False
4753.991026024,25.5,25.875,27.125,51.1,3.1328,2.9168000000000003,3.2096,0.84,38.1175,0.005,37.605,0,0,0,0,0,0,120.49999999999997,120.29999999999998,120.49999999999997,120,120,120,9,9,9,200,200,200,0,0,0,171.6138,171.6138,171.6138,0,0,0,False
4754.991053655,25.5,25.8125,27.125,52.1,3.0448000000000004,2.9856,3.1248,0.84,39.7175,0.0025,39.0525,0,0,0,0,0,0,121.49999999999991,120.29999999999998,121.49999999999991,120,120,120,9,9,9,200,200,200,0.00022842652353652625,9.009047397085165e-05,0.00026928232994980584,171.6138,171.6138,171.6138,2.733104460499819,2.7591617361061465,2.7384158989560476,False
4755.991065212,25.5,25.875,27.0625,51.6,2.9904,2.992,3.0784000000000007,0.84,40.805,-0.005,39.9775,0,0,0,0,0,0,122.49999999999986,120.29999999999998,122.49999999999986,120,120,120,9,9,9,200,200,200,0.00039018832962187013,0.00029633646024551793,0.0004995539567003339,171.6138,171.6138,171.6138,2.678941649453609,2.7888481685679793,2.6963113094283693,False
4756.991068917,25.5,25.875,27.0625,53.0,2.9455999999999998,2.9936000000000003,3.0431999999999997,0.84,41.9275,0.0025,40.86,0,0,0,0,0,0,123.4999999999998,120.29999999999998,123.4999999999998,120,120,120,9,9,9,200,200,200,0.0005380121707811238,7.260642633092495e-05,0.0007317753528104607,171.6138,171.6138,171.6138,2.72610620896907,3.3159795710837923,2.7576286719771583,False
4757.991076695,25.5,25.75,27.0625,52.5,2.9040000000000004,2.9936000000000003,3.0096,0.84,42.895,-0.005,41.5575,0,0,0,0,0,0,124.49999999999974,120.29999999999998,124.49999999999974,120,120,120,9,9,9,200,200,200,0.000611841806619067,0.00047896938517512816,0.0008957596884868653,171.6138,171.6138,171.6138,2.7641245011448663,2.7744512204180127,2.811549529883656,False
4758.991080881,25.5,25.875,27.0625,53.0,2.8640000000000003,2.9951999999999996,2.9808,0.84,43.775,0.0,42.485,0,0,0,0,0,0,125.49999999999969,120.29999999999998,125.49999999999969,120,120,120,9,9,9,200,200,200,0.0005900384598926201,0.00023078741894983878,0.0009603992713461149,171.6138,171.6138,171.6138,2.7875310098023727,3.2936157181220755,2.8506442000077064,False
4759.991085845,25.5,25.875,27.0625,54.0,2.8240000000000003,2.9951999999999996,2.9504,0.84,44.9125,-0.0025,43.3,0,0,0,0,0,0,126.09999999999965,120.29999999999998,126.49999999999963,120,120,120,9,9,9,200,200,200,0.00047932017711571764,0.0007827111201696566,0.0009370120203599516,171.6138,171.6138,171.6138,2.795734462713875,2.7676282403988908,2.8730862045517624,False
4760.991099808,25.4375,25.6875,27.0625,53.5,2.7872000000000003,2.9984000000000006,2.9232,0.84,45.3575,0.0,43.145,0,0,0,0,0,0,126.09999999999965,120.29999999999998,127.49999999999957,120,120,120,9,9,9,200,200,200,0.0002966205208446281,0.0005590589988691419,0.0008344775346220636,171.6138,171.6138,171.6138,2.7899630087379625,3.280025827410285,2.8818360884340195,False
4761.991114067,25.5,25.875,27.0625,53.0,2.752,2.9968000000000004,2.8928000000000003,0.84,45.72,-0.005,44.6825,0,0,0,0,0,0,125.89999999999966,120.29999999999998,128.29999999999953,120,120,120,9,9,9,200,200,200,5.80921231321003e-05,0.0012110754019196291,0.0006702808742837263,171.6138,171.6138,171.6138,2.776602879118189,2.7704411824690722,2.8826602013467517,False
