Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2,heater_on?
4252.149865257,25.4375,26.0,27.0625,53.5,3.3424,2.576,3.4272000000000005,0.84,-0.0025,-0.0025,0.0025,0,0,0,0,0,0,120,120,120,120,120,120,9,9,9,200,200,200,0,0,0,171.6138,171.6138,171.6138,0,0,0,False
4253.149870475,25.5,25.75,27.125,52.1,3.1328,2.5824000000000003,3.2048,0.84,38.1975,0.0,37.7225,0,0,0,0,0,0,120.49999999999997,120,120.49999999999997,120,120,120,9,9,9,200,200,200,0,0,0,171.6138,171.6138,171.6138,0,0,0,False
4254.149871562,25.5,25.9375,27.0625,52.1,3.0463999999999998,2.5936000000000003,3.1168,0.84,39.7225,-0.005,39.08,0,0,0,0,0,0,121.49999999999991,120,121.49999999999991,120,120,120,9,9,9,200,200,200,0.0002284739101969088,-8.91272759480894e-05,0.00026677946803184524,171.6138,171.6138,171.6138,2.733021544398425,2.7383528818839498,2.737995349858271,False
4255.149876704,25.5,25.9375,27.125,54.5,2.992,2.6064,3.0688,0.84,40.8275,-0.0025,40.0925,0,0,0,0,0,0,122.49999999999986,120,122.49999999999986,120,120,120,9,9,9,200,200,200,0.0003913038176148918,-0.000443171531958366,0.0004894653426976279,171.6138,171.6138,171.6138,2.6790865073101484,3.245668230759276,2.694909841550662,False
4256.149889345,25.5,25.9375,27.125,53.5,2.9472000000000005,2.616,3.0336000000000003,0.84,41.91,-0.0025,40.9775,0,0,0,0,0,0,123.4999999999998,120,123.4999999999998,120,120,120,9,9,9,200,200,200,0.0005408516243473232,-0.0008677547525214891,0.0007124065952861538,171.6138,171.6138,171.6138,2.7264824715729294,3.160990982678705,2.7544247947357943,False
4257.149889505,25.5,25.9375,27.0625,54.5,2.9055999999999997,2.6256,3.0,0.84,42.97,0.0,41.7325,0,0,0,0,0,0,124.49999999999974,120,124.49999999999974,120,120,120,9,9,9,200,200,200,0.0006159582636745443,-0.001309930002960898,0.0008674926789161928,171.6138,171.6138,171.6138,2.7648978275118137,3.0827160576010098,2.8067980555358507,False
4258.149896497,25.5,25.9375,27.0625,55.0,2.8672000000000004,2.6336000000000004,2.968,0.84,43.945,-0.0025,42.7175,0,0,0,0,0,0,125.49999999999969,120,125.49999999999969,120,120,120,9,9,9,200,200,200,0.000595909605042535,-0.0010898816911527583,0.0009250911032087231,171.6138,171.6138,171.6138,2.7882614092325007,2.530852272576912,2.8444314649138183,False
4259.149906859,25.5,25.9375,27.0625,53.5,2.8256,2.64,2.9375999999999998,0.84,44.975,0.0,42.7075,0,0,0,0,0,0,126.09999999999965,120,126.49999999999963,120,120,120,9,9,9,200,200,200,0.0004892288204070087,-0.001496432458677608,0.0008910197713459999,171.6138,171.6138,171.6138,2.7967359714216857,3.0416279282628587,2.865085436301124,False
4260.149919332,25.5,25.9375,27.125,54.0,2.7872000000000003,2.648,2.912,0.84,45.3875,-0.0025,43.2925,0,0,0,0,0,0,126.09999999999965,120,127.49999999999957,120,120,120,9,9,9,200,200,200,0.0003056265274373403,-0.0011067031367097378,0.0007752278917454958,171.6138,171.6138,171.6138,2.7915171867945565,2.5026569473294034,2.8746972110361972,False
4261.149921007,25.5,25.9375,27.125,53.0,2.752,2.6544,2.88,0.84,45.4125,0.0,44.7425,0,0,0,0,0,0,125.99999999999966,120,128.09999999999954,120,120,120,9,9,9,200,200,200,6.389613571584863e-05,-0.0014623398030542412,0.0006126614987139838,171.6138,171.6138,171.6138,2.777899375866957,3.0193893900047057,2.8723249990077866,False
