Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2,heater_on?
2483.274184357,25.6875,26.125,27.875,57.9,3.4416,3.2672000000000003,3.5072,0.84,45.025,0.0,45.265,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.003179363828793385,0.015993649150469615,0.005161707109388547,171.6138,171.6138,171.6138,3.3990101083363005,3.340764403947528,3.4628633494357124,False
2484.274194895,25.6875,26.125,27.875,57.9,3.4416,3.272,3.5072,0.84,45.0575,-0.005,45.275,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0031025260118739276,0.017078679580829065,0.005084433551157129,171.6138,171.6138,171.6138,3.398631633213924,3.1997375563069768,3.4631776648286796,False
2485.27420223,25.6875,26.125,27.875,58.9,3.4416,3.272,3.5088000000000004,0.84,45.0,0.0,45.28,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0030281532137168754,0.01738146765343357,0.005007650870972843,171.6138,171.6138,171.6138,3.398213852836688,3.3507509424080184,3.4632237718859837,False
2486.274206491,25.8125,26.125,27.875,58.4,3.44,3.2768,3.5088000000000004,0.84,44.9775,-0.0025,45.3,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0029540632355318825,0.01820769014713627,0.004936544669064794,171.6138,171.6138,171.6138,3.3981972209693794,3.216201676056438,3.4635844735354397,False
2487.274208511,25.8125,26.125,27.875,58.4,3.44,3.2784000000000004,3.5072,0.84,44.99,-0.0025,45.325,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002875578632183399,0.018566425620092086,0.004863735680030569,171.6138,171.6138,171.6138,3.3977779105331107,3.3571387118522256,3.4640451680707076,False
2488.274220846,25.75,26.125,27.875,59.4,3.44,3.28,3.5056,0.84,45.09,0.0,45.2125,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002800618703620878,0.01870864532596225,0.0047846896581397675,171.6138,171.6138,171.6138,3.3971337919673643,3.351155341681906,3.46397284510212,False
2489.274227903,25.75,26.125,27.875,57.4,3.44,3.2832,3.5056,0.84,45.0375,0.0,45.3025,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0027288588340315767,0.019605510477371302,0.004700492052769491,171.6138,171.6138,171.6138,3.396492434750753,3.222750282499532,3.463688434123392,False
2490.274228535,25.75,26.125,27.875,58.4,3.44,3.2863999999999995,3.5056,0.84,45.0925,-0.01,45.2475,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0026569040062404702,0.02010761744045531,0.004621972237744358,171.6138,171.6138,171.6138,3.3964956933022417,3.243163134293684,3.4626968907564524,False
2491.274230204,25.75,26.125,27.875,58.4,3.4384000000000006,3.288,3.5040000000000004,0.84,45.055,-0.0025,45.22,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0025869293568463064,0.02057801223707598,0.0045444546709926415,171.6138,171.6138,171.6138,3.3962085445303622,3.368269937397226,3.4624748282579603,False
2492.274243336,25.75,26.125,27.875,58.4,3.4368000000000003,3.2896,3.5040000000000004,0.84,45.015,0.0,45.285,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002511131976374199,0.02079356075461674,0.0044630766844938425,171.6138,171.6138,171.6138,3.3959481042857824,3.361551731006877,3.4619548363246513,False
2493.274250672,25.75,26.125,27.875,58.9,3.4368000000000003,3.2928,3.5056,0.84,45.1125,-0.0075,45.3,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002432456364000022,0.0214926170194638,0.0043862392640329475,171.6138,171.6138,171.6138,3.39518404425832,3.2410386422509156,3.4610930386352807,False
2494.274260878,25.75,26.1875,27.875,58.4,3.4384000000000006,3.2912,3.5040000000000004,0.84,45.12,-0.005,45.3025,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002359708163465913,0.021766981605788913,0.004316834762289995,171.6138,171.6138,171.6138,3.394051257115806,3.366608873777873,3.4610144430415244,False
2495.274262807,25.75,26.125,27.875,58.4,3.4336,3.296,3.5008,0.84,45.1375,-0.0025,45.295,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002294594312449193,0.021870184037198086,0.004240822532326938,171.6138,171.6138,171.6138,3.3939133031015305,3.3611842092794775,3.4609635868828574,False
2496.274274069,25.8125,26.125,27.875,57.4,3.4352,3.2976,3.5040000000000004,0.84,45.1325,-0.005,45.3225,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0022117930575985246,0.02185789354886233,0.004155504734681262,171.6138,171.6138,171.6138,3.3931267791588478,3.358104408110312,3.460006923472967,False
2497.274284535,25.75,26.125,27.875,58.9,3.4352,3.296,3.5024,0.84,45.12,-0.005,45.27,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0021413924439776183,0.021771734133336492,0.004087843572126719,171.6138,171.6138,171.6138,3.392121010009722,3.3560024020669843,3.459387577872462,False
2498.274297575,25.8125,26.125,27.875,58.4,3.4336,3.2976,3.5024,0.84,45.1675,-0.005,45.32,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.002072632957669373,0.021628913833632066,0.004012651055459803,171.6138,171.6138,171.6138,3.3918466733907255,3.3540130828053556,3.459503453659654,False
2499.274308837,25.8125,26.125,27.875,58.9,3.4352,3.2992000000000004,3.5024,0.84,45.1225,-0.0025,45.25,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0020000787041191664,0.02145097431888181,0.0039405154098145516,171.6138,171.6138,171.6138,3.3911885072857433,3.352672270937904,3.4589949005539964,False
2500.275441375,25.75,26.125,27.875,58.9,3.4336,3.3024,3.5024,0.84,45.17,-0.0025,45.2125,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.001935609008952463,0.021249203439962065,0.0038684714287957256,171.6138,171.6138,171.6138,3.3910505921503113,3.3518447902142827,3.4590061682200943,False
2501.275446619,25.8125,26.125,27.875,58.4,3.4352,3.3040000000000003,3.5024,0.84,45.1175,0.0,45.31,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.001865822471944464,0.021036792010540793,0.0037973754762493286,171.6138,171.6138,171.6138,3.3906838990473753,3.35172168059536,3.458921948843101,False
2502.275455382,25.75,26.125,27.875,60.3,3.4336,3.3040000000000003,3.5024,0.84,45.0925,0.0,45.3025,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0018034377331866292,0.022437755594944063,0.0037289865111662527,171.6138,171.6138,171.6138,3.390759340880363,3.2327483926995346,3.4585213062994686,False
2503.275462516,25.8125,26.125,27.875,59.4,3.4288000000000003,3.3056,3.5024,0.84,45.1525,0.0,45.2075,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.001734498624798336,0.023200140540987953,0.0036603367378153094,171.6138,171.6138,171.6138,3.3907267229416025,3.254414278316159,3.4585384447843492,False
2504.275473094,25.75,26.125,27.875,59.4,3.432,3.3072000000000004,3.5024,0.84,45.1725,-0.005,45.2775,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0016514138457026377,0.023647720166040456,0.003591001345874853,171.6138,171.6138,171.6138,3.3891948038090876,3.2690968846618023,3.4587931568448864,False
2505.27976894,25.8125,26.125,27.9375,57.9,3.432,3.3088,3.5040000000000004,0.84,45.1175,-0.0025,45.28,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0015885899839500814,0.02404740960220361,0.003523921039386401,171.6138,171.6138,171.6138,3.3880917705758895,3.384602261791934,3.4585112584099678,False
2506.279776722,25.8125,26.125,27.9375,57.9,3.4304,3.3088,3.5024,0.84,45.085,0.0025,45.25,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0015244155866646434,0.024225523307666683,0.0034619358376720573,171.6138,171.6138,171.6138,3.3881880737953196,3.3787913847630064,3.4587548007780073,False
2507.279787189,25.8125,26.125,27.9375,58.4,3.432,3.312,3.5024,0.84,45.175,-0.005,45.245,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0014557054115141392,0.024822814797573693,0.0033927413966932125,171.6138,171.6138,171.6138,3.3879486578985984,3.2659192821074163,3.459048253707277,False
2508.279796712,25.8125,26.125,27.9375,58.4,3.4288000000000003,3.3152,3.5024,0.84,45.1875,-0.0075,45.27,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0013971987256392764,0.025063374297758217,0.0033251520584955964,171.6138,171.6138,171.6138,3.387475634273697,3.3833288454193036,3.458852171105186,False
2509.279805383,25.875,26.125,27.9375,58.4,3.4288000000000003,3.3136000000000005,3.5040000000000004,0.84,45.18,0.0,45.3225,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0013256161340778833,0.02514492990118722,0.0032589822898116405,171.6138,171.6138,171.6138,3.3870470261268015,3.379426757763153,3.4586531059809724,False
2510.279819684,25.875,26.125,27.9375,59.4,3.4272000000000005,3.3152,3.5024,0.84,45.2,-0.0075,45.355,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.00125850157953275,0.025800407757106746,0.003199828810031341,171.6138,171.6138,171.6138,3.3862118467706197,3.2687520889353046,3.4587709281039345,False
2511.279833633,25.875,26.125,27.9375,58.4,3.4288000000000003,3.3152,3.5024,0.84,45.1825,-0.0075,45.2925,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0011886500280355538,0.02598030390199584,0.0031329274148625508,171.6138,171.6138,171.6138,3.385320697784016,3.385133791639405,3.458862732704573,False
2512.279846527,25.8125,26.125,27.9375,59.4,3.4255999999999998,3.3184000000000005,3.5008,0.84,45.1725,-0.005,45.295,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.001128662416348737,0.026025730996790047,0.0030664140548629917,171.6138,171.6138,171.6138,3.3848952338559095,3.3809710590026483,3.458861026607765,False
2513.279859199,25.8125,26.125,27.9375,58.9,3.4288000000000003,3.3184000000000005,3.5024,0.84,45.175,-0.0025,45.335,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0010569186099254246,0.0259821758370609,0.002995701564978464,171.6138,171.6138,171.6138,3.3842989781229207,3.3784967199335143,3.458378004761141,False
2514.279866148,25.8125,26.125,28.0,58.9,3.4272000000000005,3.32,3.5008,0.84,45.1575,-0.005,45.315,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.001002603435524292,0.025876833273408745,0.002934703995878748,171.6138,171.6138,171.6138,3.3839172473939167,3.3765701036720723,3.457997797448511,False
2515.27987945,25.8125,26.125,28.0,59.4,3.4272000000000005,3.3216000000000006,3.5008,0.84,45.23,0.0,45.3925,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.000940185191007764,0.025730016093668994,0.0028668206956694122,171.6138,171.6138,171.6138,3.384059857063468,3.3753256357033665,3.45791774211367,False
2516.279890918,25.8125,26.125,27.9375,58.4,3.4272000000000005,3.3216000000000006,3.4992,0.84,45.255,0.0,45.295,0,0,0,0,0,0,146.09999999999852,124.69999999999973,147.9999999999984,120,120,120,9,9,9,200,200,200,0.0008805975518514845,0.02669145973459916,0.0028025347681179934,171.6138,171.6138,171.6138,3.3835685077249686,3.26650643985489,3.457287303047888,False
