time,ch0_soc,ch0_volt,ch0_cov00,ch0_cov11,ch0_cap,ch0_covp,ch1_soc,ch1_volt,ch1_cov00,ch1_cov11,ch1_cap,ch1_covp,ch2_soc,ch2_volt,ch2_cov00,ch2_cov11,ch2_cap,ch2_covp
21824.0,0.014158333651721478,3.905564546585083,3.082361945416778e-05,0.0030859527178108692,171.61380004882812,0.10000000149011612,0.014358882792294025,3.919837713241577,3.082736657233909e-05,0.003085232572630048,171.61380004882812,0.10000000149011612,0.013880985789000988,3.8835394382476807,3.081857357756235e-05,0.00308691943064332,171.61380004882812,0.10000000149011612
21824.0,0.014598391950130463,3.90677809715271,3.174448283971287e-05,0.0030920999124646187,171.61380004882812,0.10000000149011612,0.01480923779308796,3.9213414192199707,3.174857920384966e-05,0.003091335529461503,171.61380004882812,0.10000000149011612,0.014311824925243855,3.8846702575683594,3.173893128405325e-05,0.003093133680522442,171.61380004882812,0.10000000149011612
21824.0,0.015038520097732544,3.907841205596924,3.26628505717963e-05,0.003098083660006523,171.61380004882812,0.10000000149011612,0.015262404456734657,3.9229931831359863,3.266733983764425e-05,0.003097269218415022,171.61380004882812,0.10000000149011612,0.014742519706487656,3.885721445083618,3.2656760595273226e-05,0.003099185647442937,171.61380004882812,0.10000000149011612
21824.0,0.015486667864024639,3.9093539714813232,3.357864625286311e-05,0.003103199414908886,171.61380004882812,0.10000000149011612,0.015712270513176918,3.9240975379943848,3.358358299010433e-05,0.003102327696979046,171.61380004882812,0.10000000149011612,0.01517080795019865,3.8863461017608643,3.357198875164613e-05,0.0031043703202158213,171.61380004882812,0.10000000149011612
21824.0,0.015925884246826172,3.9101946353912354,3.449197538429871e-05,0.003109156619757414,171.61380004882812,0.10000000149011612,0.01616128906607628,3.925138235092163,3.4497352316975594e-05,0.0031082339119166136,171.61380004882812,0.10000000149011612,0.015605836175382137,3.887605905532837,3.448466304689646e-05,0.00311041041277349,171.61380004882812,0.10000000149011612
21840.0,0.016376245766878128,3.9118356704711914,3.540278703439981e-05,0.003114858875051141,171.61380004882812,0.10000000149011612,0.016613973304629326,3.9263906478881836,3.540864781825803e-05,0.0031138805206865072,171.61380004882812,0.10000000149011612,0.01604020968079567,3.888773202896118,3.5394823498791084e-05,0.003116187872365117,171.61380004882812,0.10000000149011612
21840.0,0.01682516559958458,3.9133214950561523,3.631113941082731e-05,0.0031203480903059244,171.61380004882812,0.10000000149011612,0.01706613600254059,3.9275481700897217,3.631748040788807e-05,0.0031193196773529053,171.61380004882812,0.10000000149011612,0.0164776798337698,3.8901124000549316,3.630245555541478e-05,0.003121760440990329,171.61380004882812,0.10000000149011612
21840.0,0.017269421368837357,3.9143154621124268,3.721701796166599e-05,0.0031256533693522215,171.61380004882812,0.10000000149011612,0.017518069595098495,3.928582191467285,3.722384280990809e-05,0.0031245776917785406,171.61380004882812,0.10000000149011612,0.01691407524049282,3.891327142715454,3.720757013070397e-05,0.0031271507032215595,171.61380004882812,0.10000000149011612
21840.0,0.017720790579915047,3.915818929672241,3.8120386307127774e-05,0.0031308059114962816,171.61380004882812,0.10000000149011612,0.01796972192823887,3.929553747177124,3.8127738662296906e-05,0.0031296799425035715,171.61380004882812,0.10000000149011612,0.0173533596098423,3.8927106857299805,3.811015631072223e-05,0.003132384968921542,171.61380004882812,0.10000000149011612
21808.0,0.0023635292891412973,3.6677794456481934,5.06163269164972e-06,0.002602269174531102,171.61380004882812,0.10000000149011612,0.0023996997624635696,3.674614191055298,5.06164815305965e-06,0.002602264517918229,171.61380004882812,0.10000000149011612,0.0023073942866176367,3.656543493270874,5.061609044787474e-06,0.002602276159450412,171.61380004882812,0.10000000149011612
21808.0,0.0028984923847019672,3.7137396335601807,6.044756901246728e-06,0.002720651449635625,171.61380004882812,0.10000000149011612,0.0029427555855363607,3.721959114074707,6.0447846408351324e-06,0.002720642602071166,171.61380004882812,0.10000000149011612,0.002833000384271145,3.7006826400756836,6.044714609743096e-06,0.0027206651866436005,171.61380004882812,0.10000000149011612
21840.0,0.01817077212035656,3.9171719551086426,3.9021295378915966e-05,0.003135803621262312,171.61380004882812,0.10000000149011612,0.018432319164276123,3.9313547611236572,3.90291606890969e-05,0.003134633880108595,171.61380004882812,0.10000000149011612,0.01778768189251423,3.893646240234375,3.901022864738479e-05,0.0031374674290418625,171.61380004882812,0.10000000149011612
21840.0,0.01861962489783764,3.9183685779571533,3.991972698713653e-05,0.003140660934150219,171.61380004882812,0.10000000149011612,0.018889054656028748,3.932668924331665,3.992818164988421e-05,0.0031394369434565306,171.61380004882812,0.10000000149011612,0.0182179044932127,3.8941986560821533,3.990775439888239e-05,0.003142416710034013,171.61380004882812,0.10000000149011612
21840.0,0.01906759850680828,3.919449806213379,4.0815677493810654e-05,0.003145382273942232,171.61380004882812,0.10000000149011612,0.01934102736413479,3.933518886566162,4.0824757888913155e-05,0.003144101472571492,171.61380004882812,0.10000000149011612,0.018659884110093117,3.895665168762207,4.080271173734218e-05,0.0031472397968173027,171.61380004882812,0.10000000149011612
21840.0,0.0195149052888155,3.920433282852173,4.170914689893834e-05,0.003149975324049592,171.61380004882812,0.10000000149011612,0.01979677565395832,3.934610366821289,4.171886030235328e-05,0.003148641437292099,171.61380004882812,0.10000000149011612,0.019096223637461662,3.896716594696045,4.1695184336276725e-05,0.003151926212012768,171.61380004882812,0.10000000149011612
21840.0,0.019965441897511482,3.9216582775115967,4.26001388404984e-05,0.0031544456724077463,171.61380004882812,0.10000000149011612,0.020255928859114647,3.935828924179077,4.261052890797146e-05,0.0031530545093119144,171.61380004882812,0.10000000149011612,0.01953568123281002,3.8979415893554688,4.2585135815897956e-05,0.00315648945979774,171.61380004882812,0.10000000149011612
21840.0,0.020412039011716843,3.922091484069824,4.348867878434248e-05,0.003158790757879615,171.61380004882812,0.10000000149011612,0.020716024562716484,3.9362399578094482,4.349978917161934e-05,0.003157339757308364,171.61380004882812,0.10000000149011612,0.01996973529458046,3.898773670196533,4.347259164205752e-05,0.0031609281431883574,171.61380004882812,0.10000000149011612
21840.0,0.020860567688941956,3.92214035987854,4.437474854057655e-05,0.003163016401231289,171.61380004882812,0.10000000149011612,0.021176885813474655,3.9366867542266846,4.438665564521216e-05,0.003161496249958873,171.61380004882812,0.10000000149011612,0.020412584766745567,3.899716377258301,4.435751907294616e-05,0.0031652499455958605,171.61380004882812,0.10000000149011612
21840.0,0.02131861075758934,3.9229044914245605,4.5258362661115825e-05,0.0031670427415519953,171.61380004882812,0.10000000149011612,0.021646499633789062,3.937742233276367,4.527112832874991e-05,0.0031654476188123226,171.61380004882812,0.10000000149011612,0.020847652107477188,3.899674892425537,4.52399835921824e-05,0.0031693645287305117,171.61380004882812,0.10000000149011612
21840.0,0.021773258224129677,3.923316717147827,4.613950295606628e-05,0.003170288633555174,171.61380004882812,0.10000000149011612,0.022116145119071007,3.9386751651763916,4.615318539435975e-05,0.003168615512549877,171.61380004882812,0.10000000149011612,0.021293461322784424,3.900280237197876,4.611982876667753e-05,0.0031727170571684837,171.61380004882812,0.10000000149011612
21840.0,0.02223154529929161,3.9240810871124268,4.701827128883451e-05,0.0031744609586894512,171.61380004882812,0.10000000149011612,0.022580070421099663,3.9392714500427246,4.703295053332113e-05,0.0031727009918540716,171.61380004882812,0.10000000149011612,0.021738074719905853,3.9009482860565186,4.699728015111759e-05,0.0031769913621246815,171.61380004882812,0.10000000149011612
21840.0,0.022685324773192406,3.924510955810547,4.7894711315166205e-05,0.0031783829908818007,171.61380004882812,0.10000000149011612,0.02304425649344921,3.9398255348205566,4.791038736584596e-05,0.003176543628796935,171.61380004882812,0.10000000149011612,0.022182444110512733,3.901576280593872,4.7872334107523784e-05,0.003181018168106675,171.61380004882812,0.10000000149011612
21840.0,0.023143699392676353,3.925239086151123,4.8768790293252096e-05,0.0031821203883737326,171.61380004882812,0.10000000149011612,0.0235085841268301,3.940377712249756,4.878550680587068e-05,0.0031802004668861628,171.61380004882812,0.10000000149011612,0.022630715742707253,3.9024839401245117,4.8744997911853716e-05,0.0031848568469285965,171.61380004882812,0.10000000149011612
21856.0,0.023601723834872246,3.9259400367736816,4.964053732692264e-05,0.0031855967827141285,171.61380004882812,0.10000000149011612,0.023977305740118027,3.9412248134613037,4.965830885339528e-05,0.0031836016569286585,171.61380004882812,0.10000000149011612,0.023078162223100662,3.9033119678497314,4.9615289754001424e-05,0.0031884321942925453,171.61380004882812,0.10000000149011612
21856.0,0.024063454940915108,3.926905393600464,5.0509981520008296e-05,0.003189072012901306,171.61380004882812,0.10000000149011612,0.024445200338959694,3.9420206546783447,5.05288626300171e-05,0.003186998423188925,171.61380004882812,0.10000000149011612,0.023524699732661247,3.904064893722534,5.048323146183975e-05,0.003192005679011345,171.61380004882812,0.10000000149011612
21856.0,0.024519789963960648,3.927487373352051,5.137716289027594e-05,0.0031923986971378326,171.61380004882812,0.10000000149011612,0.02491673454642296,3.9430506229400635,5.139716813573614e-05,0.003190251300111413,171.61380004882812,0.10000000149011612,0.023970549926161766,3.9047584533691406,5.134881575941108e-05,0.0031954373698681593,171.61380004882812,0.10000000149011612
21856.0,0.024980295449495316,3.9283313751220703,5.2242041419958696e-05,0.0031956005841493607,171.61380004882812,0.10000000149011612,0.025386909022927284,3.9439945220947266,5.226327266427688e-05,0.0031933689024299383,171.61380004882812,0.10000000149011612,0.024411434307694435,3.9051175117492676,5.221205356065184e-05,0.0031987421680241823,171.61380004882812,0.10000000149011612
21856.0,0.025446077808737755,3.9293484687805176,5.310443521011621e-05,0.0031973100267350674,171.61380004882812,0.10000000149011612,0.025858024135231972,3.9447500705718994,5.312693610903807e-05,0.0031949959229677916,171.61380004882812,0.10000000149011612,0.02486322820186615,3.90602445602417,5.307267201715149e-05,0.0032005656976252794,171.61380004882812,0.10000000149011612
21856.0,0.025899840518832207,3.9297428131103516,5.396466804086231e-05,0.0032008024863898754,171.61380004882812,0.10000000149011612,0.02632654830813408,3.945542573928833,5.398844223236665e-05,0.003198411548510194,171.61380004882812,0.10000000149011612,0.02531193196773529,3.9069321155548096,5.3931060392642394e-05,0.0032041752710938454,171.61380004882812,0.10000000149011612
21856.0,0.026362646371126175,3.930717706680298,5.482264532474801e-05,0.0032039894722402096,171.61380004882812,0.10000000149011612,0.02679426781833172,3.946272373199463,5.484779103426263e-05,0.003201511688530445,171.61380004882812,0.10000000149011612,0.025754762813448906,3.9074625968933105,5.4787211411166936e-05,0.003207466099411249,171.61380004882812,0.10000000149011612
21856.0,0.026820944622159004,3.931286334991455,5.567827247432433e-05,0.0032057990320026875,171.61380004882812,0.10000000149011612,0.027262885123491287,3.9468886852264404,5.570478970184922e-05,0.0032032441813498735,171.61380004882812,0.10000000149011612,0.026207873597741127,3.9085001945495605,5.5640866776229814e-05,0.0032093916088342667,171.61380004882812,0.10000000149011612
21808.0,0.0034089626278728247,3.750684976577759,7.0254668571578804e-06,0.002794560743495822,171.61380004882812,0.10000000149011612,0.003458877792581916,3.7597286701202393,7.02551278664032e-06,0.0027945449110120535,171.61380004882812,0.10000000149011612,0.0033349792938679457,3.7361562252044678,7.025399554549949e-06,0.0027945840265601873,171.61380004882812,0.10000000149011612
21808.0,0.0038989055901765823,3.7802724838256836,8.003953553270549e-06,0.002841851208359003,171.61380004882812,0.10000000149011612,0.003953955136239529,3.7899506092071533,8.004022674867883e-06,0.0028418267611414194,171.61380004882812,0.10000000149011612,0.003813762916252017,3.7640063762664795,8.003853508853354e-06,0.0028418865986168385,171.61380004882812,0.10000000149011612
21856.0,0.027277683839201927,3.9318697452545166,5.6531705922679976e-05,0.003208824433386326,171.61380004882812,0.10000000149011612,0.0277341827750206,3.94783878326416,5.6559652875876054e-05,0.0032061890233308077,171.61380004882812,0.10000000149011612,0.026653338223695755,3.9092023372650146,5.649234299198724e-05,0.0032125210855156183,171.61380004882812,0.10000000149011612
21856.0,0.027742696925997734,3.933039426803589,5.7382992963539436e-05,0.0032118100207298994,171.61380004882812,0.10000000149011612,0.0281992107629776,3.9484262466430664,5.74124715058133e-05,0.0032090849708765745,171.61380004882812,0.10000000149011612,0.027097629383206367,3.9098496437072754,5.734161823056638e-05,0.0032156112138181925,171.61380004882812,0.10000000149011612
21856.0,0.028200887143611908,3.933797836303711,5.823224637424573e-05,0.0032145269215106964,171.61380004882812,0.10000000149011612,0.028668297454714775,3.9492733478546143,5.826319829793647e-05,0.003211729461327195,171.61380004882812,0.10000000149011612,0.02754565328359604,3.9107649326324463,5.818869612994604e-05,0.0032184477895498276,171.61380004882812,0.10000000149011612
21856.0,0.02866254188120365,3.9347856044769287,5.907938611926511e-05,0.0032170615158975124,171.61380004882812,0.10000000149011612,0.029140545055270195,3.9503703117370605,5.911188418394886e-05,0.003214186755940318,171.61380004882812,0.10000000149011612,0.02799207530915737,3.911590814590454,5.9033634897787124e-05,0.0032210962381213903,171.61380004882812,0.10000000149011612
21856.0,0.029122408479452133,3.935683012008667,5.9924474044237286e-05,0.0032194422092288733,171.61380004882812,0.10000000149011612,0.029610708355903625,3.951361894607544,5.9958587371511385e-05,0.0032164868898689747,171.61380004882812,0.10000000149011612,0.028436938300728798,3.9123613834381104,5.987641998217441e-05,0.0032235949765890837,171.61380004882812,0.10000000149011612
21856.0,0.0295807383954525,3.936488628387451,6.0767495597247034e-05,0.00322169903665781,171.61380004882812,0.10000000149011612,0.030079195275902748,3.952232837677002,6.08032860327512e-05,0.003218661528080702,171.61380004882812,0.10000000149011612,0.028875939548015594,3.912757635116577,6.071705502108671e-05,0.0032259728759527206,171.61380004882812,0.10000000149011612
21856.0,0.030047094449400902,3.937809467315674,6.160845805425197e-05,0.0032238506246358156,171.61380004882812,0.10000000149011612,0.030547456815838814,3.952662944793701,6.164598016766831e-05,0.0032207295298576355,171.61380004882812,0.10000000149011612,0.02931932732462883,3.9134633541107178,6.155548908282071e-05,0.003228255081921816,171.61380004882812,0.10000000149011612
21856.0,0.030507173389196396,3.938365936279297,6.244741234695539e-05,0.0032256522681564093,171.61380004882812,0.10000000149011612,0.03101622499525547,3.9529595375061035,6.248663703445345e-05,0.0032224608585238457,171.61380004882812,0.10000000149011612,0.02976180613040924,3.9141268730163574,6.23917585471645e-05,0.003230200381949544,171.61380004882812,0.10000000149011612
21872.0,0.030966980382800102,3.9387173652648926,6.328436575131491e-05,0.0032276916317641735,171.61380004882812,0.10000000149011612,0.03148480877280235,3.9532999992370605,6.332534394459799e-05,0.003224428277462721,171.61380004882812,0.10000000149011612,0.030207669362425804,3.9150338172912598,6.322591798380017e-05,0.003232385264709592,171.61380004882812,0.10000000149011612
21872.0,0.031426649540662766,3.9390852451324463,6.411932554328814e-05,0.0032296073623001575,171.61380004882812,0.10000000149011612,0.03195338323712349,3.953653335571289,6.416211545001715e-05,0.0032262704335153103,171.61380004882812,0.10000000149011612,0.030653228983283043,3.9154179096221924,6.405804742826149e-05,0.003234441392123699,171.61380004882812,0.10000000149011612
21872.0,0.031886085867881775,3.9394702911376953,6.495232082670555e-05,0.003231419250369072,171.61380004882812,0.10000000149011612,0.03241701051592827,3.9537317752838135,6.49969806545414e-05,0.0032280078157782555,171.61380004882812,0.10000000149011612,0.0310983844101429,3.9158132076263428,6.488814688054845e-05,0.0032363899517804384,171.61380004882812,0.10000000149011612
21872.0,0.03234526887536049,3.939857244491577,6.578337342943996e-05,0.003233138471841812,171.61380004882812,0.10000000149011612,0.03289088234305382,3.954465627670288,6.582989590242505e-05,0.003229659516364336,171.61380004882812,0.10000000149011612,0.03154800459742546,3.916505813598633,6.571623089257628e-05,0.0032382430508732796,171.61380004882812,0.10000000149011612
21872.0,0.032813794910907745,3.940843105316162,6.661250517936423e-05,0.0032347682863473892,171.61380004882812,0.10000000149011612,0.033358488231897354,3.954871654510498,6.666102126473561e-05,0.0032312097027897835,171.61380004882812,0.10000000149011612,0.031996261328458786,3.917151689529419,6.654237949987873e-05,0.003239996265619993,171.61380004882812,0.10000000149011612
21872.0,0.03327033296227455,3.941141366958618,6.743984704371542e-05,0.0032363010104745626,171.61380004882812,0.10000000149011612,0.03383063152432442,3.9555563926696777,6.749029125785455e-05,0.0032326802611351013,171.61380004882812,0.10000000149011612,0.03243846073746681,3.917438507080078,6.736659270245582e-05,0.003241663333028555,171.61380004882812,0.10000000149011612
21872.0,0.03373176231980324,3.941723585128784,6.826526077929884e-05,0.003237765980884433,171.61380004882812,0.10000000149011612,0.034306369721889496,3.9564876556396484,6.831778591731563e-05,0.003234067466109991,171.61380004882812,0.10000000149011612,0.032885514199733734,3.9180197715759277,6.8188805016689e-05,0.0032432605512440205,171.61380004882812,0.10000000149011612
21872.0,0.034187570214271545,3.941981554031372,6.908878276590258e-05,0.0032388705294579268,171.61380004882812,0.10000000149011612,0.03477546200156212,3.957022190093994,6.914351251907647e-05,0.003235085401684046,171.61380004882812,0.10000000149011612,0.03332672640681267,3.918283462524414,6.900904554640874e-05,0.0032444950193166733,171.61380004882812,0.10000000149011612
21872.0,0.034643810242414474,3.9422380924224854,6.991031114012003e-05,0.0032397410832345486,171.61380004882812,0.10000000149011612,0.03524431586265564,3.9574763774871826,6.99673400959e-05,0.003235864220187068,171.61380004882812,0.10000000149011612,0.03376828506588936,3.918541669845581,6.982720515225083e-05,0.0032454943284392357,171.61380004882812,0.10000000149011612
21872.0,0.03510914370417595,3.9431474208831787,7.073002052493393e-05,0.0032412707805633545,171.61380004882812,0.10000000149011612,0.0357116162776947,3.9579741954803467,7.078943599481136e-05,0.003237298224121332,171.61380004882812,0.10000000149011612,0.034218914806842804,3.919459581375122,7.064346573315561e-05,0.0032471539452672005,171.61380004882812,0.10000000149011612
21872.0,0.03557359427213669,3.9439427852630615,7.154783088481054e-05,0.003241586033254862,171.61380004882812,0.10000000149011612,0.036184635013341904,3.958683729171753,7.16095746611245e-05,0.0032375361770391464,171.61380004882812,0.10000000149011612,0.03466366231441498,3.919945478439331,7.145774725358933e-05,0.0032475951593369246,171.61380004882812,0.10000000149011612
21872.0,0.03603602573275566,3.944653034210205,7.236384408315644e-05,0.0032424272503703833,171.61380004882812,0.10000000149011612,0.03665570542216301,3.9593722820281982,7.242795982165262e-05,0.0032383007928729057,171.61380004882812,0.10000000149011612,0.035107195377349854,3.9204094409942627,7.227006426546723e-05,0.0032485725823789835,171.61380004882812,0.10000000149011612
21808.0,0.004369866568595171,3.8036084175109863,8.980328857433051e-06,0.002873396035283804,171.61380004882812,0.10000000149011612,0.004431467968970537,3.8140816688537598,8.980424354376737e-06,0.002873361576348543,171.61380004882812,0.10000000149011612,0.004274792969226837,3.7859597206115723,8.980186066764873e-06,0.002873447258025408,171.61380004882812,0.10000000149011612
21808.0,0.004825543146580458,3.8220043182373047,9.954642337106634e-06,0.002895672107115388,171.61380004882812,0.10000000149011612,0.00489501329138875,3.8334100246429443,9.954772394848987e-06,0.0028956253081560135,171.61380004882812,0.10000000149011612,0.004721502773463726,3.803302049636841,9.954446795745753e-06,0.0028957421891391277,171.61380004882812,0.10000000149011612
21872.0,0.03648585453629494,3.944728136062622,7.317824201891199e-05,0.003244029823690653,171.61380004882812,0.10000000149011612,0.03712448477745056,3.9600090980529785,7.32447806512937e-05,0.0032398260664194822,171.61380004882812,0.10000000149011612,0.035548895597457886,3.920889377593994,7.308064232347533e-05,0.0032503183465451,171.61380004882812,0.10000000149011612
21872.0,0.03693601116538048,3.944861888885498,7.399088644888252e-05,0.0032453604508191347,171.61380004882812,0.10000000149011612,0.037591710686683655,3.960620403289795,7.40600298740901e-05,0.0032410614658147097,171.61380004882812,0.10000000149011612,0.03599480912089348,3.9216344356536865,7.388948870357126e-05,0.0032517763320356607,171.61380004882812,0.10000000149011612
21872.0,0.03739660978317261,3.945634365081787,7.480180647689849e-05,0.003246504347771406,171.61380004882812,0.10000000149011612,0.03805774822831154,3.961176872253418,7.487371476599947e-05,0.003242099890485406,171.61380004882812,0.10000000149011612,0.03643877059221268,3.9223220348358154,7.469667616533116e-05,0.0032530284952372313,171.61380004882812,0.10000000149011612
21872.0,0.03786023333668709,3.9466590881347656,7.561119855381548e-05,0.003247493878006935,171.61380004882812,0.10000000149011612,0.03852775692939758,3.961984395980835,7.568583532702178e-05,0.003242997219786048,171.61380004882812,0.10000000149011612,0.036886245012283325,3.9232337474823,7.550219015683979e-05,0.003254133742302656,171.61380004882812,0.10000000149011612
21888.0,0.03831592947244644,3.9472665786743164,7.641910633537918e-05,0.0032483546528965235,171.61380004882812,0.10000000149011612,0.038995616137981415,3.9627346992492676,7.649646431673318e-05,0.003243774641305208,171.61380004882812,0.10000000149011612,0.037326082587242126,3.9237442016601562,7.630609616171569e-05,0.0032551148906350136,171.61380004882812,0.10000000149011612
21888.0,0.03877027705311775,3.9478111267089844,7.722541340626776e-05,0.0032491390593349934,171.61380004882812,0.10000000149011612,0.039456624537706375,3.96309757232666,7.730558718321845e-05,0.003244471736252308,171.61380004882812,0.10000000149011612,0.03775956481695175,3.923916816711426,7.710829231655225e-05,0.0032560231629759073,171.61380004882812,0.10000000149011612
21888.0,0.039218246936798096,3.9480271339416504,7.803013431839645e-05,0.003249850356951356,171.61380004882812,0.10000000149011612,0.03992212563753128,3.963759422302246,7.811312389094383e-05,0.0032451029401272535,171.61380004882812,0.10000000149011612,0.03820349648594856,3.9247076511383057,7.790870586177334e-05,0.003256869735196233,171.61380004882812,0.10000000149011612
21888.0,0.03967653587460518,3.948845624923706,7.88331963121891e-05,0.0032505050767213106,171.61380004882812,0.10000000149011612,0.04038655012845993,3.9642417430877686,7.891918357927352e-05,0.003245662897825241,171.61380004882812,0.10000000149011612,0.038645144551992416,3.9254496097564697,7.870755507610738e-05,0.0032576376106590033,171.61380004882812,0.10000000149011612
21888.0,0.040137652307748795,3.9499118328094482,7.963480311445892e-05,0.003251086687669158,171.61380004882812,0.10000000149011612,0.040850844234228134,3.9644739627838135,7.972378080012277e-05,0.003246159991249442,171.61380004882812,0.10000000149011612,0.03908485919237137,3.92610502243042,7.95048035797663e-05,0.0032583381980657578,171.61380004882812,0.10000000149011612
21888.0,0.040591757744550705,3.9502358436584473,8.043501293286681e-05,0.003251597285270691,171.61380004882812,0.10000000149011612,0.041319966316223145,3.965038537979126,8.052693010540679e-05,0.0032465995755046606,171.61380004882812,0.10000000149011612,0.03952290117740631,3.926687717437744,8.030045864870772e-05,0.0032589812763035297,171.61380004882812,0.10000000149011612
