Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
2148.989634698,27.0,27.0625,28.8125,56.4,3.7952,3.8816,3.7936000000000005,0.84,-44.7,-44.555,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.007462718262871211,0.008143514746685267,0.007525293002552375,115,115,115,-0.31176763640312394,-0.38779687249164113,-0.3104783318855722
2150.089634876,27.0625,27.125,28.8125,57.4,3.8,3.8832,3.7984000000000004,0.84,-44.7,-44.5475,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.00792587742925099,0.008621558193135655,0.007991009263182717,115,115,115,-0.3071460333045277,-0.3812911301334259,-0.30564649418054873
2151.189636404,27.0625,27.125,28.8125,57.4,3.8,3.8832,3.8,0.84,-44.6975,-44.5525,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.008399629014937527,0.00912081373085506,0.00847886262312929,115,115,115,-0.30407574649737923,-0.3779510135870975,-0.3040780966666484
2152.289637525,27.125,27.125,28.8125,56.0,3.8048,3.8832,3.8032,0.84,-44.69,-44.5575,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.008862879362360495,0.00959900059400088,0.008934972936889718,115,115,115,-0.29935981047597554,-0.37134249773064515,-0.29767254105238455
2153.389637719,27.1875,27.1875,28.8125,56.4,3.8032,3.8863999999999996,3.8048,0.84,-44.6925,-44.555,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.009326703336006619,0.010099888609284286,0.009403027968789914,115,115,115,-0.29472079456469186,-0.36801537367200765,-0.2930848798605485
2154.489637894,27.1875,27.1875,28.8125,57.4,3.8063999999999996,3.8912,3.808,0.84,-44.6925,-44.5475,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.009790396075047376,0.010596680008738634,0.009881355011035,115,115,115,-0.2900949700882915,-0.3639773898255964,-0.28993366509397306
2155.58963929,27.1875,27.1875,28.8125,57.9,3.8096,3.888,3.8112,0.84,-44.6925,-44.555,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.01027230192594568,0.011106178481416791,0.010358929192412781,115,115,115,-0.28795823812042143,-0.36155674654679626,-0.28661962029334276
2156.689640982,27.25,27.25,28.875,57.9,3.8112,3.888,3.8128,0.84,-44.7,-44.54,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.010754386375361098,0.011616816683372073,0.010845005184466475,115,115,115,-0.28570451464483587,-0.3590851558506817,-0.2843800021775646
2157.790949449,27.25,27.25,28.875,57.4,3.8128,3.8912,3.8144,0.84,-44.695,-44.5525,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.011721423749664773,0.012630165546956965,0.011831455760150131,115,115,115,-0.28120432772023773,-0.3526116521459072,-0.28131313391856505
2158.890950491,27.3125,27.25,28.875,56.4,3.8144,3.8928000000000003,3.816,0.84,-44.7,-44.5475,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.012218598509616057,0.013144161787639164,0.012307993688223391,115,115,115,-0.28047588511239385,-0.3501150505110263,-0.27747440587694716
2159.990951513,27.3125,27.3125,28.875,57.9,3.816,3.8928000000000003,3.8192000000000004,0.84,-44.695,-44.55,-45.245,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.012691717749035145,0.01364678356284364,0.012835442554242418,115,115,115,-0.2766415754755954,-0.3460795728195423,-0.27984101525554234
2161.090953276,27.3125,27.3125,28.875,58.4,3.8176,3.8944,3.8224,0.84,-44.705,-44.54,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.013178176639233336,0.014162716298523602,0.013312962209722539,115,115,115,-0.27440510915047267,-0.34361202738246593,-0.27586453474333966
2162.190953334,27.375,27.3125,28.875,58.4,3.8192000000000004,3.896,3.8224,0.84,-44.6975,-44.545,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.01363850314233556,0.014679161179608864,0.013778679259803233,115,115,115,-0.26903820879301404,-0.34110009596291346,-0.2705088060163296
2163.290954187,27.375,27.3125,28.875,57.4,3.8207999999999998,3.8975999999999997,3.8240000000000003,0.84,-44.685,-44.545,-45.2425,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.014138635416892411,0.01519650028533656,0.014283620967406806,115,115,115,-0.2683835754620223,-0.33858806518325013,-0.2698308203291816
2164.390954225,27.375,27.3125,28.875,56.9,3.8224,3.896,3.8256,0.84,-44.6975,-44.545,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.014638710072668211,0.015701155535283246,0.014774795655331926,115,115,115,-0.2675992589771008,-0.3345214801349579,-0.26745884117665536
2165.490955799,27.4375,27.375,28.875,57.9,3.8240000000000003,3.8975999999999997,3.8256,0.84,-44.69,-44.545,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.015112541478613609,0.01621979383636254,0.015280723315017359,115,115,115,-0.2637390242832246,-0.3320333443961752,-0.2666766487198909
2166.590956095,27.4375,27.375,28.9375,57.9,3.8240000000000003,3.9008,3.8288,0.84,-44.7,-44.54,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.01560068900662886,0.01672470329616391,0.01577336847430599,115,115,115,-0.2614886936002435,-0.3279514565683359,-0.2643051975938547
2167.690957964,27.4375,27.375,28.9375,59.4,3.8256,3.8992000000000004,3.832,0.84,-44.695,-44.545,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.016088648047572842,0.017229917038617995,0.016252566132736755,115,115,115,-0.25920304484505796,-0.3239307471804511,-0.2604397958526147
2168.790958406,27.4375,27.4375,28.9375,58.9,3.8288,3.8992000000000004,3.8304,0.84,-44.695,-44.5525,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.017065169548898033,0.018238825606912066,0.017224287890697625,115,115,115,-0.2546679374117173,-0.31576842018449386,-0.2543870360456725
2169.890959033,27.4375,27.4375,28.9375,57.9,3.8288,3.9008,3.832,0.84,-44.705,-44.5475,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.017523291102098097,0.018743855535643884,0.01770115660468897,115,115,115,-0.2492474593043806,-0.3118579543897436,-0.25047161893823283
2170.990959418,27.5,27.4375,28.9375,58.9,3.8304,3.9008,3.8352,0.84,-44.6975,-44.55,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.01802661254328141,0.019276608976904423,0.01820844110968036,115,115,115,-0.2485990298426352,-0.31091230654826374,-0.24974072259593122
2172.090960247,27.5,27.4375,28.9375,58.9,3.8288,3.9024,3.8368,0.84,-44.7,-44.545,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.018513693370703233,0.019779190695091316,0.018715302184125055,115,115,115,-0.24626389499418247,-0.3067853217481575,-0.24889486112313577
2173.190960445,27.5625,27.4375,28.9375,58.4,3.832,3.9024,3.8384000000000005,0.84,-44.6925,-44.5425,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.018970412935044943,0.02028587052295993,0.019192322634109114,115,115,115,-0.2409040424019182,-0.3031338001046132,-0.2449779988470515
2174.290960995,27.5625,27.5,28.875,58.9,3.832,3.9055999999999997,3.84,0.84,-44.695,-44.5425,-45.2575,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.0194734007644905,0.020814074902793155,0.01970080456639115,115,115,115,-0.24026279244170215,-0.30169145817844495,-0.24424661633859665
2175.390961247,27.5625,27.5,29.0,58.9,3.8336000000000006,3.9072000000000005,3.8384000000000005,0.84,-44.7,-44.545,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.019927663211886232,0.021342423432837935,0.020179024939475633,115,115,115,-0.2348630258636594,-0.30021962766122506,-0.24051691012866708
2176.49096211,27.5625,27.5,29.0,58.9,3.8352,3.9072000000000005,3.8416000000000006,0.84,-44.6925,-44.5375,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.020420717999083057,0.021871449396697232,0.02068181215073047,115,115,115,-0.23336714460477215,-0.2987421707567315,-0.23923299103560902
2177.59096325,27.5625,27.5,29.0,59.4,3.8352,3.9072000000000005,3.8448,0.84,-44.6975,-44.545,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.020899638363216996,0.022385182590773368,0.021184329050222547,115,115,115,-0.2305444482078306,-0.29572673754724077,-0.23791280250999228
2178.690963574,27.5625,27.5,29.0,59.4,3.8368,3.9072000000000005,3.8432,0.84,-44.7,-44.5475,-45.2575,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02141118486989435,0.022882831274448914,0.021687174003760936,115,115,115,-0.23082407764973703,-0.2912057287185946,-0.23658632272895216
2179.790963768,27.625,27.5625,29.0625,58.4,3.8368,3.9088000000000003,3.8448,0.84,-44.7,-44.5475,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.022369042379848863,0.023940701106205373,0.022659959369694137,115,115,115,-0.22518716180675286,-0.288291134731362,-0.23091809959404502
2180.890963942,27.625,27.5625,29.0,59.4,3.84,3.9088000000000003,3.8463999999999996,0.84,-44.6975,-44.5425,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.022864178689928502,0.024453359859736713,0.023161888871921336,115,115,115,-0.22393003000586162,-0.28528737507878765,-0.22958641343123937
2181.990965375,27.625,27.5625,29.0,59.4,3.8384000000000005,3.9088000000000003,3.848,0.84,-44.6925,-44.55,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02335910530642034,0.02498263008801225,0.02364716830289861,115,115,115,-0.22265395445823663,-0.2838453680207391,-0.22674298027261597
2183.090966141,27.6875,27.5625,29.0625,59.4,3.84,3.9088000000000003,3.8496000000000006,0.84,-44.7,-44.5425,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.023836912590657126,0.025494625131671212,0.02416632649454087,115,115,115,-0.21983611323584723,-0.28081696264410105,-0.22698171886130505
2184.190967202,27.6875,27.625,29.0625,60.3,3.84,3.9104,3.8496000000000006,0.84,-44.695,-44.535,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02431436168746785,0.02600666228648888,0.0246509701681451,115,115,115,-0.21706416030191503,-0.2778479602950406,-0.22409183704564667
2185.290968262,27.6875,27.625,29.0625,58.9,3.8416000000000006,3.9104,3.8496000000000006,0.84,-44.705,-44.5375,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.024773115296681966,0.026500517016867852,0.025153237701071588,115,115,115,-0.2127503605322987,-0.2733363361501085,-0.22280043672321054
2186.390969822,27.6875,27.625,29.0625,59.9,3.8416000000000006,3.912,3.8512,0.84,-44.6975,-44.5375,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.025283733507511452,0.027045415005802043,0.025637403153306287,115,115,115,-0.21307389692451995,-0.2734616019383366,-0.2199562001860617
2187.490971066,27.6875,27.625,29.0625,59.9,3.8416000000000006,3.912,3.8512,0.84,-44.7025,-44.54,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02575808399922539,0.027554613056975062,0.026120957205173316,115,115,115,-0.21025225789250512,-0.27042610811585643,-0.2171369949240271
2188.590972254,27.6875,27.6875,29.0625,60.3,3.8416000000000006,3.912,3.8544,0.84,-44.6925,-44.535,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02625038249844549,0.02806419143139483,0.026621464316173862,115,115,115,-0.20901196663588092,-0.2674692955074053,-0.21585813931541276
2189.690972478,27.6875,27.6875,29.0625,58.9,3.8432,3.9152,3.8528000000000002,0.84,-44.7075,-44.54,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.026742204585960352,0.0285905292295731,0.027103246664761663,115,115,115,-0.20775594759631497,-0.2660356272044635,-0.2130169272197
2190.790987127,27.75,27.6875,29.0625,60.8,3.8448,3.9136,3.856,0.84,-44.7,-44.5425,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02768835365388538,0.029605780396698103,0.02810133677285805,115,115,115,-0.20220469046563178,-0.2600825519238148,-0.21047236341755274
2191.890988183,27.75,27.75,29.125,59.4,3.8463999999999996,3.9152,3.8544,0.84,-44.7,-44.54,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.028159901123006797,0.03011220483551743,0.0285994253683153,115,115,115,-0.199453668703474,-0.25713531818262003,-0.2091321214473833
2192.990989257,27.75,27.75,29.125,59.9,3.8448,3.9152,3.856,0.84,-44.7,-44.54,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.028630272673054753,0.03064336499089735,0.029098064937464224,115,115,115,-0.19671799765857423,-0.25634335915301587,-0.20783030360074617
2194.09099046,27.8125,27.75,29.125,59.4,3.848,3.912,3.856,0.84,-44.695,-44.54,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02911825642191281,0.031155903637893598,0.0295589557418698,115,115,115,-0.1955094763558048,-0.2540116325347092,-0.203481175763344
2195.190990791,27.75,27.75,29.0625,60.8,3.848,3.9152,3.8575999999999997,0.84,-44.7,-44.5375,-45.245,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.02960552538553422,0.03166815137817642,0.03003738691492043,115,115,115,-0.19428201488841124,-0.25169552612742363,-0.2007202354251297
2196.290991011,27.8125,27.8125,29.125,60.3,3.8463999999999996,3.9168000000000003,3.8592000000000004,0.84,-44.695,-44.5425,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.030054073621722608,0.032179595794132945,0.030539834754910608,115,115,115,-0.18998196202382864,-0.24937686536688317,-0.20001003749426194
2197.390991081,27.8125,27.8125,29.125,60.8,3.848,3.9152,3.8592000000000004,0.84,-44.7025,-44.54,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.030547186845533234,0.03269033242716091,0.031042578338485886,115,115,115,-0.1893818384063402,-0.24707250309897436,-0.19933383881712582
2198.490992651,27.8125,27.8125,29.125,60.8,3.8496000000000006,3.9168000000000003,3.8608,0.84,-44.7125,-44.5375,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03102008918722929,0.03323817888973569,0.031506907973117566,115,115,115,-0.1872182957748085,-0.2478215659507162,-0.1956027303340358
2199.590993684,27.8125,27.875,29.125,61.3,3.8496000000000006,3.9184000000000005,3.8624,0.84,-44.7025,-44.54,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03149248155670108,0.03374832341463889,0.03202843218100417,115,115,115,-0.18507860234363757,-0.24549045044645948,-0.19649736733524423
2200.6909949,27.8125,27.8125,29.125,59.9,3.8512,3.9184000000000005,3.8624,0.84,-44.7,-44.5425,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03196395276671401,0.03427769533211015,0.03247162348540319,115,115,115,-0.18295639676111186,-0.24471438958151237,-0.19122055562455892
2201.790995839,27.8125,27.875,29.125,60.3,3.8496000000000006,3.9168000000000003,3.8640000000000003,0.84,-44.6975,-44.5425,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.032923540445400835,0.03525728254241352,0.03349272330334454,115,115,115,-0.1802289908794351,-0.23704273161540285,-0.1914284719247233
2202.890996017,27.8125,27.875,29.125,59.9,3.8496000000000006,3.9216,3.8640000000000003,0.84,-44.6975,-44.54,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03339233427071548,0.03578369630085627,0.03397384981143516,115,115,115,-0.17807642702609253,-0.23630034069138553,-0.18926138815766608
2203.990996806,27.8125,27.875,29.125,60.3,3.8512,3.9184000000000005,3.8640000000000003,0.84,-44.7,-44.54,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.033901083218336424,0.03628949637151313,0.03445375105831592,115,115,115,-0.1790147580512327,-0.23399857243674788,-0.18708961884595113
2205.090997019,27.8125,27.875,29.125,60.8,3.8512,3.92,3.8640000000000003,0.84,-44.7025,-44.545,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.0343494299469292,0.03679474542360795,0.0349527274062968,115,115,115,-0.17535006788697718,-0.23171346714272784,-0.18644800856969063
2206.190997881,27.8125,27.875,29.1875,60.8,3.8512,3.92,3.8655999999999997,0.84,-44.6925,-44.535,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03481675626064001,0.0373188391271517,0.03543102157895905,115,115,115,-0.17324319131127686,-0.23096244353269504,-0.18426202459107566
2207.290999056,27.8125,27.875,29.125,61.3,3.8528000000000002,3.9232,3.8672000000000004,0.84,-44.695,-44.5375,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.035282602878568874,0.037842382526026605,0.03590865940173233,115,115,115,-0.17113162943886312,-0.23018611500408748,-0.18210381756052937
2208.391000138,27.8125,27.875,29.125,60.3,3.8528000000000002,3.92,3.8672000000000004,0.84,-44.7075,-44.54,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03576803228147929,0.03834604698827803,0.036385092396869566,115,115,115,-0.17056067047958992,-0.22788803542879194,-0.17995033576395048
2209.491001756,27.8125,27.8125,29.125,60.3,3.8528000000000002,3.9216,3.8655999999999997,0.84,-44.6925,-44.5375,-45.2575,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03621145006795653,0.03884914504107028,0.036880918599861486,115,115,115,-0.16691284876727994,-0.2256152573283138,-0.1793245311056445
2210.5910018,27.75,27.8125,29.125,60.3,3.8512,3.92,3.8688000000000002,0.84,-44.705,-44.54,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03669511502432215,0.039330790543004326,0.037355614273069035,115,115,115,-0.16636321699828047,-0.22181949075831311,-0.1771638946367157
2211.69100275,27.75,27.8125,29.1875,60.8,3.8544,3.9216,3.8688000000000002,0.84,-44.7025,-44.5375,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03715673703478843,0.039871882285262554,0.0378293820845858,115,115,115,-0.16423827824715173,-0.22263483628766453,-0.17500889430367392
2212.791014718,27.75,27.8125,29.1875,60.8,3.8544,3.9232,3.8688000000000002,0.84,-44.7025,-44.5375,-45.2475,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.038098689104879443,0.04088007914289153,0.038794971145439436,115,115,115,-0.16160890518002588,-0.21874912951903688,-0.17224443179078544
2213.891016056,27.75,27.8125,29.125,60.3,3.8528000000000002,3.9232,3.8704,0.84,-44.705,-44.54,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03855777593145703,0.04136400032837345,0.03926618358395222,115,115,115,-0.15951139276270632,-0.21539788432933163,-0.17011494963902485
2214.99101656,27.8125,27.8125,29.125,59.4,3.8528000000000002,3.9232,3.8688000000000002,0.84,-44.7,-44.535,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03901601510193346,0.04188789543075758,0.03975724798431002,115,115,115,-0.15743755300385656,-0.2151335069819382,-0.169510233582879
2216.091017729,27.8125,27.8125,29.1875,60.3,3.856,3.9248000000000003,3.8704,0.84,-44.7025,-44.5375,-45.245,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03949438784382785,0.042390385012221525,0.04022834161069174,115,115,115,-0.15688766896768527,-0.21333139419299754,-0.16749768765859896
2217.191018824,27.8125,27.8125,29.1875,59.9,3.856,3.9248000000000003,3.872,0.84,-44.7,-44.545,-45.2525,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,7.900000000000004,5.900000000000011,200,200,200,0.03997225319063132,0.042913152566730714,0.04072409509597943,115,115,115,-0.15632818110088537,-0.2130591820131091,-0.16732173187448346
