Time (s),Voltage (V),Current (A)
48.94148042400002,5.0469,0.504929
49.588909893999926,5.0469,0.499218
50.2388300099999,5.0470,0.467887
50.90917331900005,5.0469,0.515934
51.534769261000065,5.0468,0.530487
52.203493912999875,5.0470,0.380613
52.82912718500006,5.0469,0.550406
53.48934660400005,5.0469,0.499835
54.13457564500004,5.0469,0.468083
54.78422445299998,5.0467,0.494166
55.42879470899993,5.0470,0.417001
56.075096367000015,5.0471,0.329018
56.7193123269999,5.0470,0.396939
57.368375934999904,5.0469,0.339033
58.01450262000003,5.0468,0.454828
58.67093972899988,5.0468,0.477914
59.318613429999914,5.0470,0.467563
59.95890584699987,5.0471,0.401094
60.603451309999855,5.0473,0.490417
61.24845798000001,5.0470,0.380492
61.893529227000045,5.0467,0.478366
62.53928726100003,5.0465,0.458644
63.20302564999997,5.0468,0.560551
63.855868633,5.0470,0.585842
64.49410239999997,5.0470,0.471742
65.15758024000002,5.0472,0.380974
65.80190262199994,5.0472,0.408314
66.44298427299987,5.0468,0.552488
67.11307047800005,5.0468,0.401369
67.75928503699993,5.0468,0.381781
68.39797976999989,5.0469,0.331905
69.04301896800007,"5.047
",0.477069
69.68941820099985,5.0469,0.560061
70.3339338809999,5.0473,"0.45795
"
70.97778682399985,5.0473,0.464512
71.6237583699999,5.0468,0.484236
72.26846065199993,5.0469,0.655146
72.93865055099991,5.0467,0.652452
73.57444899699999,5.0467,0.724775
74.2232367019999,5.0467,0.653828
74.87193376999994,5.0468,0.743318
75.50860212099997,5.0471,0.656672
76.18344635599988,5.0468,0.642738
76.80898090599999,5.0466,"0.7312
"
77.46801103600001,5.0467,0.655202
78.11716314199998,5.0469,0.724649
78.76315446299986,5.0471,0.642218
79.40802538100002,5.0471,0.660424
80.0529238449999,5.0467,0.671366
80.69841018500006,5.0468,0.659209
81.33825925999986,5.0468,0.655507
82.00272331899987,5.0469,0.660052
82.64852787999985,5.0470,0.641315
83.29812094199997,5.0469,"0.64112
"
83.94266560799997,5.0468,0.646767
84.58873177400005,5.0468,0.737078
85.24163992199988,5.0468,0.653316
85.87952852800004,5.0469,0.722071
86.52328835499998,5.0471,0.660994
87.16352160899987,5.0471,0.660728
87.83402304099991,5.0468,"0.66896
"
88.45891663599991,5.0469,0.657045
89.12849240299988,5.0467,0.744242
89.753148947,5.0469,0.644949
90.42508753699985,5.0471,0.640903
91.07403019399999,5.0468,0.752016
91.71818253800006,5.0468,"0.66095
"
92.38732274099993,5.0466,0.657931
93.02544561499985,5.0467,0.661021
93.68007592599997,5.0471,0.661559
94.32688057099995,5.0469,0.659119
94.96712880699988,5.0466,0.646275
95.61311065399991,5.0466,0.764362
96.25810376799996,5.0467,0.655505
96.92907664099994,5.0467,0.697665
97.55328404299985,5.0469,0.643385
98.21284248899997,5.0470,0.661009
98.85853382899995,5.0467,0.747276
99.50290986300001,5.0466,0.661633
100.14915772199993,5.0468,0.661154
100.794934152,5.0468,0.662745
101.44139882800005,5.0469,0.642536
102.08758020899995,5.0470,"0.71713
"
102.73186131600005,5.0466,0.649769
103.38168582100002,5.0467,0.742561
104.02663235499995,5.0467,0.654185
104.669032345,5.0471,0.647313
105.33853145399985,5.0472,"0.70007
"
105.96185750899986,5.0469,0.662282
106.63368271900003,5.0468,"0.75151
"
107.25620030300001,5.0468,0.658359
107.93256210000004,5.0469,0.661711
108.55798471000003,5.0471,0.644529
109.22762863399998,5.0471,0.641591
109.85222016500006,5.0469,0.731071
110.52217231500003,5.0468,0.662965
111.149288135,5.0468,0.739678
111.80633351899996,5.0469,0.666193
112.45310931099993,5.0470,0.663635
113.09706818799987,5.0469,0.694396
113.74315410300005,5.0469,0.648402
114.38826248400005,5.0469,0.742681
115.05325303699988,5.0468,0.656353
115.69777154400003,5.0470,0.649695
116.34917859400002,5.0470,0.643796
117.01732406999986,5.0470,0.664279
117.64315245400007,5.0469,0.746086
118.30720602399992,5.0467,0.662533
118.95289745800005,5.0467,0.708046
119.59245015600004,5.0468,0.662947
120.25856096200005,5.0467,0.643923
120.88207304999992,5.0466,0.766453
121.54597502599995,5.0466,0.651646
122.19044374200007,5.0466,0.659953
122.842215592,5.0467,"0.65546
"
123.48580906200004,5.0470,0.647973
124.12628316099995,5.0471,0.750678
124.797013913,5.0470,0.665298
125.42249118599989,5.0469,0.656313
126.09177662399998,5.0466,0.660444
126.72052388199995,5.0468,0.662066
127.39236287799986,5.0471,0.725584
128.01660196700004,5.0469,0.644351
128.68712122400007,5.0468,"0.74205
"
129.31058200000007,5.0467,0.662976
129.98169105600005,5.0465,0.660228
130.60833520000006,5.0468,0.701811
131.26727736299995,5.0470,0.663296
131.912034553,5.0469,0.756591
132.55254728499995,5.0469,0.651531
133.19698034299995,5.0468,0.681417
133.84233243199992,5.0467,0.657031
134.51800805099992,5.0469,0.649631
135.14153982799985,5.0469,0.722285
135.810440385,5.0466,0.664552
136.43707589299993,5.0468,0.665853
137.11389694399986,5.0467,0.662366
137.74251406500002,5.0467,0.665792
138.40208072299993,5.0469,0.716829
139.04701963699995,5.0469,0.612104
139.69172468400006,5.0469,0.649525
140.33650259499996,5.0466,0.656363
140.98233912599994,5.0465,"0.66096
"
141.62595662600006,5.0466,0.656305
142.2722667569999,5.0470,0.647635
142.93668868500004,5.0470,"0.73849
"
143.561066364,5.0467,0.666671
144.22191692599995,5.0466,"0.65895
"
144.86445546200002,5.0468,0.663149
145.50726166000004,5.0469,0.666934
146.17634292699995,5.0469,0.750573
146.80222734699987,5.0469,0.646781
147.47418884800004,5.0464,0.665714
148.12114025799997,5.0466,0.664166
148.76693537699998,5.0469,0.658937
149.43147762700005,5.0470,0.753745
150.07614765099993,5.0469,0.665146
150.72154295199994,5.0467,0.750052
151.368381732,5.0467,0.654542
152.00557463899986,5.0467,0.660868
152.65142566999998,5.0469,0.736767
153.29713674599998,5.0468,0.649423
153.9410496359999,5.0469,0.748095
154.58659429,5.0469,"0.66681
"
155.23022534100005,5.0467,0.665308
155.87617489399986,5.0468,0.662635
156.54598876299997,5.0469,0.664166
157.17191931399998,5.0469,0.770671
157.84665629200003,5.0470,0.666163
158.47152680099998,5.0468,0.714562
159.13652831900004,5.0466,0.659104
159.76133595199985,5.0468,"0.66119
"
160.43043018899994,5.0471,"0.72823
"
161.0548931169999,5.0468,0.648225
161.72563432099992,5.0467,0.758204
162.35592971000005,5.0465,0.667919
163.022441975,5.0464,0.662457
163.66687028299998,5.0465,0.718947
164.31584409099992,5.0468,0.618356
164.960521512,"5.047
",0.727319
165.60149871399994,5.0469,0.648677
166.26629267599992,5.0467,0.685965
166.91065293899987,5.0467,0.664984
167.55569910600002,5.0466,0.659294
168.23616029999994,5.0469,0.753082
168.86248140999987,"5.047
",0.667329
169.53731909099997,5.0468,0.696064
170.16102412600003,5.0466,0.658957
170.82632385199986,5.0465,0.665204
171.46950352999988,5.0465,0.758679
172.115428652,5.0469,0.649809
172.7629729319999,5.0469,"0.7262
"
173.408909452,5.0468,0.668849
174.08615925799995,5.0464,0.666371
174.71098528699986,5.0465,0.757634
175.375806689,5.0468,0.665593
176.00136741899996,5.0469,0.667703
176.67125802700002,5.0470,0.648778
177.29580064699985,5.0468,0.654733
177.95793101100003,5.0467,0.661909
178.6131341319999,5.0467,0.661659
179.24544775599998,5.0467,"0.73824
"
179.88951818700002,5.0468,"0.66737
"
180.53509954700007,5.0467,0.667132
181.20569467899986,5.0467,0.669502
181.83102052200002,5.0466,0.664028
182.50123802899998,5.0466,0.757652
183.12602332899996,5.0471,0.666846
183.79745273899994,5.0470,0.658736
184.42041370499987,5.0468,0.624671
185.08610512099995,5.0465,0.657515
185.70919478099995,5.0464,0.748585
186.38624913600006,5.0467,0.659151
187.01069221400007,5.0467,0.783673
187.68044597599987,5.0466,0.667816
188.30593579800006,5.0467,0.668055
188.97570658299992,5.0466,0.734416
189.60041366399992,5.0466,0.667089
190.26014481800007,5.0466,0.734656
190.90594455699988,5.0466,0.649035
191.54539321599987,5.0469,0.648564
192.19100836000007,"5.047
",0.671502
192.83418858200002,5.0465,0.667577
193.47848487600004,5.0464,0.745964
194.12598980400003,5.0465,0.668043
194.79843563300005,5.0466,0.668372
195.42353003699986,5.0468,0.667119
196.09551334499997,5.0468,0.655916
196.72002001400006,5.0466,"0.74358
"
197.3895743359999,5.0466,0.659317
198.0285939339999,5.0468,0.728974
198.688020651,5.0469,"0.66858
"
199.33913914699997,5.0468,0.667994
199.98489034099998,5.0467,"0.67533
"
200.6543981299999,5.0466,0.664216
201.2802779409999,5.0468,0.670422
201.9495968619999,5.0467,0.667394
202.57473508099997,5.0467,0.648437
203.2356990579999,5.0468,0.652699
203.88036009200005,5.0465,0.668447
204.52486976599994,5.0465,0.742805
205.16990575399996,5.0465,0.659053
205.81526221600006,5.0467,0.755603
206.45967265700006,5.0468,"0.66941
"
207.10405486399986,5.0468,0.669467
207.75037696899994,5.0466,0.754357
208.39466604099994,5.0467,0.667223
209.038231129,5.0467,0.676114
209.69138290699993,5.0468,0.649654
210.33478131699985,5.0468,0.649669
210.97936705000006,5.0467,0.760226
211.62582944999986,5.0468,0.666832
212.26520267699993,5.0467,0.766193
212.91002824899988,5.0467,0.668345
213.55928822300007,5.0468,"0.66992
"
214.2034356439999,5.0468,0.669326
214.85269451599993,5.0465,0.659419
215.52979905999996,5.0463,0.755953
216.1541617129999,5.0467,0.660878
216.823747014,5.0469,0.653635
217.45044092800003,5.0468,0.649162
218.1251861159999,5.0469,0.669889
218.749354478,5.0468,0.757415
219.425945964,5.0465,0.666465
220.05169973199986,5.0466,0.670248
220.71030046500005,5.0469,0.669189
221.35484134900003,5.0468,0.648964
221.99930910199987,5.0468,"0.73629
"
222.642387955,5.0467,0.662241
223.28552363099993,5.0466,0.748523
223.93003559399995,5.0466,0.657999
224.56983230800006,5.0469,0.659985
225.21543174599992,5.0468,0.680336
225.85457234,5.0466,0.669727
226.49896532699995,5.0465,"0.75897
"
227.14314960799993,5.0467,0.668196
227.78945530099986,5.0467,0.777304
228.43463491700004,5.0468,0.670437
229.07863173300007,5.0469,0.651559
229.7187521809999,5.0468,0.736368
230.36441825899988,5.0467,0.668359
231.00961968499996,5.0467,0.746466
231.65474943799995,5.0469,0.655925
232.29324513799997,5.0469,0.680343
