Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
80.437379905,23.5625,23.3125,23.4375,43.8,3.9536000000000002,3.8928000000000003,4.009600000000001,0.84,-44.72,-45.22,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.010392185850538,1.010253555828193,1.01064286584851,115,115,115,0.29524024510841607,0.3565421198699891,0.24138388243548412
81.537380922,23.5625,23.3125,23.4375,42.8,3.9536000000000002,3.8975999999999997,4.0144,0.84,-44.71,-45.2175,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.01104708331503,1.0108986943156864,1.0113376162655012,115,115,115,0.293615666224026,0.35333850259499516,0.23663060466216018
82.637382056,23.5625,23.375,23.4375,43.3,3.9568000000000003,3.896,4.016,0.84,-44.7125,-45.22,-45.2125,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0113674925534626,1.0112168394794365,1.011679368678142,115,115,115,0.29358832884787406,0.3517177500524201,0.23500057805684185
83.737383736,23.625,23.3125,23.4375,44.8,3.9568000000000003,3.8975999999999997,4.0176,0.84,-44.7225,-45.2275,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0116910389460463,1.0115382031641942,1.0120194266599358,115,115,115,0.2920120412715025,0.3485370058322348,0.2333946746980411
84.837384435,23.6875,23.4375,23.5,44.3,3.96,3.9024,4.0176,0.84,-44.7175,-45.215,-45.2025,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0120185752863382,1.0118517711203399,1.012357883575035,115,115,115,0.2888305787939023,0.34691254167290436,0.23179180287599893
85.937385918,23.6875,23.4375,23.5,43.8,3.9584000000000006,3.9055999999999997,4.0192000000000005,0.84,-44.71,-45.2125,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.01233240250828,1.0121628607379005,1.012694808106933,115,115,115,0.2887814942968502,0.34531032001136147,0.23019980557371358
87.037387126,23.75,23.375,23.5,43.3,3.9616000000000002,3.9072000000000005,4.0224,0.84,-44.71,-45.2175,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0126499457361064,1.012471489944953,1.0130302147891872,115,115,115,0.28720624680002205,0.34369486356198636,0.2285971717721236
88.137387563,23.75,23.5,23.5,43.8,3.9631999999999996,3.9072000000000005,4.0224,0.84,-44.72,-45.2225,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0129523856023708,1.0127908448082532,1.013364062515487,115,115,115,0.2887400161060459,0.3389528177865549,0.2269889938668975
89.237389179,23.75,23.5,23.5,44.3,3.9648000000000003,3.9104,4.0256,0.84,-44.7175,-45.22,-45.205,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.0132718561756346,1.0130820453014264,1.0136895607535175,115,115,115,0.2856136613191425,0.340447109346822,0.226964942285065
90.337389326,23.8125,23.4375,23.5625,43.8,3.9648000000000003,3.9104,4.0256,0.84,-44.72,-45.2175,-45.2075,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000015,6.9000000000000075,5.900000000000011,200,200,200,1.013583163238956,1.0133833091863822,1.014012831236507,115,115,115,0.28397789728766776,0.3388640648646383,0.22694638125148572
