Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
4993.833070099,26.0625,26.4375,27.875,54.0,4.1088000000000005,4.1168000000000005,4.0768,0.84,-44.75,-44.5425,-45.2425,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.006959540704319405,0.006993561395617864,0.006799932389128483,171.6138,171.6138,171.6138,3.972830581276132,3.9784095354826503,3.947955384921043
4994.833076884,26.125,26.4375,27.875,53.5,4.1104,4.1216,4.08,0.84,-44.7575,-44.5525,-45.25,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.007429823974719102,0.007466250464474262,0.007262141705412323,171.6138,171.6138,171.6138,3.9817774936272237,3.9875689810535464,3.956608847818258
4995.833077078,26.125,26.4375,27.875,53.0,4.1104,4.12,4.081600000000001,0.84,-44.7525,-44.5525,-45.24,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.007896718207925391,0.007939739754508375,0.00772324763586916,171.6138,171.6138,171.6138,3.9891343045039864,3.9956959778208754,3.964036494745205
4996.833083218,26.1875,26.5,27.875,53.0,4.1136,4.1216,4.0848,0.84,-44.755,-44.55,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.008359387924693751,0.008405834251889635,0.008182021539635691,171.6138,171.6138,171.6138,3.995001264106724,4.001901563650499,3.9702736639854495
4997.833095137,26.1875,26.5,27.875,53.5,4.1152,4.1232,4.0832,0.84,-44.7525,-44.5425,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.008823829064001355,0.008871119862256064,0.008641762818091578,171.6138,171.6138,171.6138,4.000332895731019,4.007153004231579,3.9759274170950736
4998.833097595,26.1875,26.5,27.9375,54.0,4.1168000000000005,4.128,4.0848,0.84,-44.7525,-44.55,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.009288042716051052,0.009336372519482385,0.00909596952994762,171.6138,171.6138,171.6138,4.005008401517517,4.011739926183938,3.9802241571915795
4999.833105685,26.25,26.5625,27.9375,54.0,4.1168000000000005,4.126399999999999,4.088,0.84,-44.7525,-44.5525,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.009752604913884444,0.009807029559306523,0.009550876122294185,171.6138,171.6138,171.6138,4.009167528517503,4.016444188354657,3.984034335879926
5000.833108035,26.25,26.5625,27.9375,53.0,4.1168000000000005,4.1296,4.088,0.84,-44.755,-44.5525,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.010215570434358476,0.01027331985145133,0.010009365173888427,171.6138,171.6138,171.6138,4.012577399971326,4.019787246644006,3.9878346612644338
5001.833120072,26.3125,26.5,27.9375,52.5,4.1184,4.1296,4.089600000000001,0.84,-44.7525,-44.5425,-45.255,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.010681594996677053,0.010747696166922392,0.010468492136482535,171.6138,171.6138,171.6138,4.0134529429359205,4.021387606768737,3.9898438198550323
5002.83312511,26.25,26.5625,27.9375,53.5,4.12,4.1312,4.089600000000001,0.84,-44.75,-44.5425,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.01115323374695929,0.011224029680188015,0.010932869062457084,171.6138,171.6138,171.6138,4.014600777300455,4.022819291218333,3.991061304416118
