Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
6224.559414997,26.5,27.0625,29.5,55.5,3.9136,3.872,3.9168000000000003,0.84,0.0,-0.0025,0.0,0,0,0,0,0,0,120,120,120,120,120,120,9,9,9,200,200,200,0,0,0,171.6138,171.6138,171.6138,0,0,0
6225.560903651,26.4375,27.0625,29.5,54.5,4.0384,4.009600000000001,4.0607999999999995,0.84,-43.9625,-44.5625,-43.7575,0,0,0,0,0,0,120,120,120,120,120,120,5.6000000000000005,7.9,7.000000000000001,200,200,200,0,0,0,171.6138,171.6138,171.6138,0,0,0
