Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2
24390.190017392,26.0625,26.1875,0,61.2,3.1392,0.0048,0,1.2813,-5.0,-10.0,0
24392.19001848,26.0,26.125,0,62.3,3.1392,0.0016,0,1.2813,-2.5,-7.5,0
24394.19002113,26.0625,26.125,0,63.4,3.1376,0.0016,0,1.2813,-2.5,-2.5,0
24396.19002477,26.0625,26.125,0,65.0,3.1376,0.0032,0,1.2813,-2.5,-5.0,0
24398.190025546,26.0625,26.125,0,64.5,3.1392,0.0048,0,1.2813,0.0,-5.0,0
24400.190029342,26.0625,26.125,0,66.6,3.1376,0.0048,0,1.2813,-2.5,-5.0,0
24402.190032931,26.0625,26.125,0,65.5,3.1376,0.0016,0,1.2813,-2.5,-5.0,0
24404.190037092,26.0625,26.125,0,66.6,3.1376,0.0016,0,1.2813,0.0,-5.0,0
