Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2
24269.168917169,25.9375,26.25,0,59.6,0.0,0.0048,0,1.2813,-5.0,-2.5,0
24271.168919393,25.9375,26.25,0,60.7,0.0016,0.0032,0,1.2813,-2.5,-7.5,0
24273.168921721,25.9375,26.25,0,61.2,0.0032,0.0032,0,1.2813,-5.0,-2.5,0
24275.168922331,25.9375,26.25,0,61.8,0.0,0.0032,0,1.2813,0.0,-5.0,0
24277.16892466,25.9375,26.25,0,61.2,0.0,0.0048,0,1.2813,-2.5,-7.5,0
24279.168948655,25.9375,26.25,0,63.4,0.0,0.0032,0,1.2813,-2.5,0.0,0
